query_id,query,k,precision,recall,f1,ndcg
28,digital transformation consultants,50,0.96,0.048,0.09142857142857141,0.9592024279460414
28,digital transformation consultants,100,0.94,0.094,0.1709090909090909,0.9430116241126719
28,digital transformation consultants,500,0.846,0.423,0.564,0.8614506894817995
28,digital transformation consultants,1000,0.673,0.673,0.673,0.7087129585558872
29,cloud computing providers,10,0.5,0.005,0.009900990099009901,0.6110191504983019
29,cloud computing providers,50,0.58,0.029,0.05523809523809523,0.6055549341210923
29,cloud computing providers,100,0.52,0.052,0.09454545454545453,0.5481596132184422
29,cloud computing providers,500,0.826,0.413,0.5506666666666666,0.7890921958915256
29,cloud computing providers,1000,0.831,0.831,0.831,0.8107383178894572
30,mobile app development companies,10,1.0,0.01,0.019801980198019802,1.0
30,mobile app development companies,50,1.0,0.05,0.09523809523809523,1.0
30,mobile app development companies,100,1.0,0.1,0.18181818181818182,1.0
30,mobile app development companies,500,0.968,0.484,0.6453333333333333,0.9725481070415694
30,mobile app development companies,1000,0.851,0.851,0.851,0.8722863716574689
31,web design agencies,10,0.8,0.008,0.015841584158415842,0.7759944384848244
31,web design agencies,50,0.86,0.043,0.0819047619047619,0.8476366435307585
31,web design agencies,100,0.83,0.083,0.15090909090909094,0.8292978094960877
31,web design agencies,500,0.614,0.307,0.4093333333333333,0.6442105321791979
31,web design agencies,1000,0.511,0.511,0.511,0.5441690957727419
32,SEO companies,10,1.0,0.01,0.019801980198019802,1.0
32,SEO companies,50,1.0,0.05,0.09523809523809523,1.0
32,SEO companies,100,1.0,0.1,0.18181818181818182,1.0
32,SEO companies,500,0.942,0.471,0.628,0.9511625171092329
32,SEO companies,1000,0.73,0.73,0.7299999999999999,0.7683393114117445
33,social media marketing agencies,10,0.9,0.009,0.01782178217821782,0.9305687780632227
33,social media marketing agencies,50,0.96,0.048,0.09142857142857141,0.9610693367872346
33,social media marketing agencies,100,0.94,0.094,0.1709090909090909,0.9448700872607302
33,social media marketing agencies,500,0.754,0.377,0.5026666666666667,0.7839720258986477
33,social media marketing agencies,1000,0.577,0.577,0.577,0.6206245680366622
34,venture capital firms,10,1.0,0.01,0.019801980198019802,1.0
34,venture capital firms,50,0.94,0.047,0.08952380952380952,0.9567682259871938
34,venture capital firms,100,0.94,0.094,0.1709090909090909,0.9515599190692546
34,venture capital firms,500,0.738,0.369,0.49200000000000005,0.7709534641425522
34,venture capital firms,1000,0.578,0.578,0.578,0.6201930347369035
35,private equity firms,10,1.0,0.01,0.019801980198019802,1.0
35,private equity firms,50,0.94,0.047,0.08952380952380952,0.952182514869166
35,private equity firms,100,0.95,0.095,0.17272727272727273,0.9559868319991297
35,private equity firms,500,0.826,0.413,0.5506666666666666,0.8452933240221273
35,private equity firms,1000,0.699,0.699,0.699,0.7299858516605683
36,investment banks,10,1.0,0.01,0.019801980198019802,1.0
36,investment banks,50,1.0,0.05,0.09523809523809523,1.0
36,investment banks,100,0.96,0.096,0.17454545454545453,0.9690767409397559
36,investment banks,500,0.792,0.396,0.5279999999999999,0.8207810581257168
36,investment banks,1000,0.576,0.576,0.576,0.6250963930779667
37,insurance companies,10,0.9,0.009,0.01782178217821782,0.914856882358379
37,insurance companies,50,0.92,0.046,0.08761904761904762,0.9254470825765566
37,insurance companies,100,0.92,0.092,0.1672727272727273,0.9233965750785238
37,insurance companies,500,0.948,0.474,0.632,0.9458681609995438
37,insurance companies,1000,0.862,0.862,0.8619999999999999,0.8744761845595123
38,real estate developers,10,0.9,0.009,0.01782178217821782,0.9052116356304493
38,real estate developers,50,0.98,0.049,0.09333333333333334,0.9666083514034186
38,real estate developers,100,0.92,0.092,0.1672727272727273,0.9267457253954963
38,real estate developers,500,0.794,0.397,0.5293333333333334,0.8171771126876636
38,real estate developers,1000,0.691,0.691,0.691,0.7203710327433286
39,property management companies,10,0.9,0.009,0.01782178217821782,0.8899541168509599
39,property management companies,50,0.92,0.046,0.08761904761904762,0.918272144898496
39,property management companies,100,0.95,0.095,0.17272727272727273,0.9421863104393537
39,property management companies,500,0.938,0.469,0.6253333333333332,0.9383240797267135
39,property management companies,1000,0.843,0.843,0.843,0.8583358907513425
40,hospital management companies,10,1.0,0.01,0.019801980198019802,1.0
40,hospital management companies,50,0.94,0.047,0.08952380952380952,0.9499768047890104
40,hospital management companies,100,0.95,0.095,0.17272727272727273,0.9538401836825132
40,hospital management companies,500,0.71,0.355,0.47333333333333333,0.7497564736612085
40,hospital management companies,1000,0.493,0.493,0.493,0.5491105203056674
41,medical device manufacturers,10,1.0,0.01,0.019801980198019802,1.0
41,medical device manufacturers,50,1.0,0.05,0.09523809523809523,1.0
41,medical device manufacturers,100,1.0,0.1,0.18181818181818182,1.0
41,medical device manufacturers,500,0.994,0.497,0.6626666666666666,0.9951363469329598
41,medical device manufacturers,1000,0.849,0.849,0.849,0.8734034969131067
42,telecommunications companies,10,1.0,0.01,0.019801980198019802,1.0
42,telecommunications companies,50,0.92,0.046,0.08761904761904762,0.9307619847089251
42,telecommunications companies,100,0.91,0.091,0.16545454545454544,0.9194148953989519
42,telecommunications companies,500,0.79,0.395,0.5266666666666667,0.8083417879760922
42,telecommunications companies,1000,0.715,0.715,0.715,0.7373038014516234
43,internet service providers,10,0.8,0.008,0.015841584158415842,0.7663491917568946
43,internet service providers,50,0.96,0.048,0.09142857142857141,0.917690470396309
43,internet service providers,100,0.95,0.095,0.17272727272727273,0.9259046246412068
43,internet service providers,500,0.738,0.369,0.49200000000000005,0.7686974916068865
43,internet service providers,1000,0.739,0.739,0.739,0.7570202055122416
44,manufacturing automation companies,10,1.0,0.01,0.019801980198019802,1.0
44,manufacturing automation companies,50,0.96,0.048,0.09142857142857141,0.9657763842352484
44,manufacturing automation companies,100,0.93,0.093,0.16909090909090907,0.9412601227465694
44,manufacturing automation companies,500,0.84,0.42,0.5599999999999999,0.856486750625495
44,manufacturing automation companies,1000,0.742,0.742,0.7419999999999999,0.7666405039400265
45,robotics companies,10,0.9,0.009,0.01782178217821782,0.7799082337019199
45,robotics companies,50,0.98,0.049,0.09333333333333334,0.9224669929889917
45,robotics companies,100,0.98,0.098,0.17818181818181816,0.9450686010525877
45,robotics companies,500,0.938,0.469,0.6253333333333332,0.9338044392150255
45,robotics companies,1000,0.854,0.854,0.854,0.8652108304362547
46,3D printing companies,10,1.0,0.01,0.019801980198019802,1.0
46,3D printing companies,50,1.0,0.05,0.09523809523809523,1.0
46,3D printing companies,100,1.0,0.1,0.18181818181818182,1.0
46,3D printing companies,500,0.994,0.497,0.6626666666666666,0.9948295754136133
46,3D printing companies,1000,0.943,0.943,0.943,0.9524345683931914
47,packaging companies,10,1.0,0.01,0.019801980198019802,1.0
47,packaging companies,50,0.98,0.049,0.09333333333333334,0.985963223074562
47,packaging companies,100,0.98,0.098,0.17818181818181816,0.9832351243698984
47,packaging companies,500,0.984,0.492,0.656,0.984404009311385
47,packaging companies,1000,0.899,0.899,0.899,0.9128827142284596
48,food processing companies,10,1.0,0.01,0.019801980198019802,1.0
48,food processing companies,50,0.98,0.049,0.09333333333333334,0.9836940396642968
48,food processing companies,100,0.99,0.099,0.18,0.9899559088960382
48,food processing companies,500,0.948,0.474,0.632,0.9543832849500867
48,food processing companies,1000,0.815,0.815,0.815,0.8404165272727625
49,beverage companies,10,1.0,0.01,0.019801980198019802,1.0
49,beverage companies,50,1.0,0.05,0.09523809523809523,1.0
49,beverage companies,100,1.0,0.1,0.18181818181818182,1.0
49,beverage companies,500,0.994,0.497,0.6626666666666666,0.995099294960027
49,beverage companies,1000,0.878,0.878,0.878,0.8978715635845123
50,mining companies,10,1.0,0.01,0.019801980198019802,1.0
50,mining companies,50,1.0,0.05,0.09523809523809523,1.0
50,mining companies,100,1.0,0.1,0.18181818181818182,1.0
50,mining companies,500,0.986,0.493,0.6573333333333332,0.9883222326289752
50,mining companies,1000,0.914,0.914,0.914,0.9272133544598564
51,oil and gas companies,10,1.0,0.01,0.019801980198019802,1.0
51,oil and gas companies,50,1.0,0.05,0.09523809523809523,1.0
51,oil and gas companies,100,1.0,0.1,0.18181818181818182,1.0
51,oil and gas companies,500,0.984,0.492,0.656,0.9859646519417598
51,oil and gas companies,1000,0.9,0.9,0.9,0.9151932405463195
52,energy storage companies,10,1.0,0.01,0.019801980198019802,1.0
52,energy storage companies,50,1.0,0.05,0.09523809523809523,1.0
52,energy storage companies,100,0.99,0.099,0.18,0.9928271243134077
52,energy storage companies,500,0.952,0.476,0.6346666666666666,0.9583516545616296
52,energy storage companies,1000,0.794,0.794,0.7940000000000002,0.8223695112776903
53,waste management companies,10,1.0,0.01,0.019801980198019802,1.0
53,waste management companies,50,1.0,0.05,0.09523809523809523,1.0
53,waste management companies,100,0.99,0.099,0.18,0.9926250016666154
53,waste management companies,500,0.988,0.494,0.6586666666666667,0.9893234185335766
53,waste management companies,1000,0.925,0.925,0.925,0.9365972668775229
54,water treatment companies,10,1.0,0.01,0.019801980198019802,1.0
54,water treatment companies,50,1.0,0.05,0.09523809523809523,1.0
54,water treatment companies,100,1.0,0.1,0.18181818181818182,1.0
54,water treatment companies,500,1.0,0.5,0.6666666666666666,1.0
54,water treatment companies,1000,0.984,0.984,0.984,0.9868173178351848
55,aerospace companies,10,1.0,0.01,0.019801980198019802,1.0
55,aerospace companies,50,1.0,0.05,0.09523809523809523,1.0
55,aerospace companies,100,0.99,0.099,0.18,0.9921546094807849
55,aerospace companies,500,0.978,0.489,0.6519999999999999,0.9806324073396516
55,aerospace companies,1000,0.87,0.87,0.87,0.8889680718742677
56,defense contractors,10,1.0,0.01,0.019801980198019802,1.0
56,defense contractors,50,0.96,0.048,0.09142857142857141,0.9707542532951469
56,defense contractors,100,0.94,0.094,0.1709090909090909,0.9510319591196712
56,defense contractors,500,0.858,0.429,0.572,0.8725319309838108
56,defense contractors,1000,0.7,0.7,0.7,0.7325172572917921
57,transportation companies,10,0.9,0.009,0.01782178217821782,0.7799082337019199
57,transportation companies,50,0.6,0.03,0.05714285714285714,0.623364177832484
57,transportation companies,100,0.64,0.064,0.11636363636363638,0.6449958840175561
57,transportation companies,500,0.538,0.269,0.3586666666666667,0.5531087554446251
57,transportation companies,1000,0.495,0.495,0.495,0.5101343314223341
58,shipping companies,10,0.8,0.008,0.015841584158415842,0.826813366651774
58,shipping companies,50,0.74,0.037,0.07047619047619047,0.7720245926700515
58,shipping companies,100,0.71,0.071,0.1290909090909091,0.7383087233916962
58,shipping companies,500,0.652,0.326,0.4346666666666667,0.6730322948762575
58,shipping companies,1000,0.541,0.541,0.541,0.5697552442441156
59,trucking companies,10,0.7,0.007,0.013861386138613862,0.77523873680463
59,trucking companies,50,0.92,0.046,0.08761904761904762,0.9025700812192713
59,trucking companies,100,0.94,0.094,0.1709090909090909,0.9246435303041936
59,trucking companies,500,0.892,0.446,0.5946666666666667,0.8950347499317389
59,trucking companies,1000,0.788,0.788,0.788,0.8059792641799232
60,freight forwarding companies,10,0.9,0.009,0.01782178217821782,0.9216017310213247
60,freight forwarding companies,50,0.92,0.046,0.08761904761904762,0.9273434765562459
60,freight forwarding companies,100,0.93,0.093,0.16909090909090907,0.932673211959087
60,freight forwarding companies,500,0.89,0.445,0.5933333333333334,0.8983712285249961
60,freight forwarding companies,1000,0.737,0.737,0.737,0.7659438911831422
61,warehousing companies,10,0.9,0.009,0.01782178217821782,0.8899541168509599
61,warehousing companies,50,0.96,0.048,0.09142857142857141,0.943581537506077
61,warehousing companies,100,0.97,0.097,0.1763636363636364,0.9569867665168618
61,warehousing companies,500,0.834,0.417,0.556,0.8504406769168599
61,warehousing companies,1000,0.615,0.615,0.615,0.6573784568258133
62,cold storage companies,10,1.0,0.01,0.019801980198019802,1.0
62,cold storage companies,50,1.0,0.05,0.09523809523809523,1.0
62,cold storage companies,100,1.0,0.1,0.18181818181818182,1.0
62,cold storage companies,500,0.994,0.497,0.6626666666666666,0.9947855802634119
62,cold storage companies,1000,0.888,0.888,0.888,0.9060805842845266
63,retail technology companies,10,0.9,0.009,0.01782178217821782,0.9052116356304493
63,retail technology companies,50,0.92,0.046,0.08761904761904762,0.9193140432870051
63,retail technology companies,100,0.9,0.09,0.16363636363636364,0.9050935026073714
63,retail technology companies,500,0.778,0.389,0.5186666666666667,0.7980001105711091
63,retail technology companies,1000,0.615,0.615,0.615,0.651448337845411
64,point of sale systems providers,10,1.0,0.01,0.019801980198019802,1.0
64,point of sale systems providers,50,0.96,0.048,0.09142857142857141,0.9687311347426402
64,point of sale systems providers,100,0.97,0.097,0.1763636363636364,0.973469767205916
64,point of sale systems providers,500,0.964,0.482,0.6426666666666666,0.9671920996758928
64,point of sale systems providers,1000,0.847,0.847,0.847,0.8672535038399407
65,inventory management software,10,1.0,0.01,0.019801980198019802,1.0
65,inventory management software,50,0.98,0.049,0.09333333333333334,0.985963223074562
65,inventory management software,100,0.98,0.098,0.17818181818181816,0.9832009453438703
65,inventory management software,500,0.812,0.406,0.5413333333333333,0.8388098314849213
65,inventory management software,1000,0.653,0.653,0.653,0.6927826495330747
66,customer relationship management (CRM) software,10,1.0,0.01,0.019801980198019802,1.0
66,customer relationship management (CRM) software,50,1.0,0.05,0.09523809523809523,1.0
66,customer relationship management (CRM) software,100,0.99,0.099,0.18,0.9926965341200014
66,customer relationship management (CRM) software,500,0.982,0.491,0.6546666666666667,0.984678983868834
66,customer relationship management (CRM) software,1000,0.792,0.792,0.792,0.8240767490050882
67,enterprise resource planning (ERP) systems,10,1.0,0.01,0.019801980198019802,1.0
67,enterprise resource planning (ERP) systems,50,0.92,0.046,0.08761904761904762,0.9307178064855524
67,enterprise resource planning (ERP) systems,100,0.93,0.093,0.16909090909090907,0.9337715841072122
67,enterprise resource planning (ERP) systems,500,0.772,0.386,0.5146666666666667,0.7961925513367044
67,enterprise resource planning (ERP) systems,1000,0.634,0.634,0.634,0.6687052087855965
68,business intelligence (BI) companies,10,1.0,0.01,0.019801980198019802,1.0
68,business intelligence (BI) companies,50,0.98,0.049,0.09333333333333334,0.9861175420603098
68,business intelligence (BI) companies,100,0.97,0.097,0.1763636363636364,0.9754571477891018
68,business intelligence (BI) companies,500,0.912,0.456,0.608,0.9231010436040024
68,business intelligence (BI) companies,1000,0.736,0.736,0.736,0.7702712332623437
69,IT consulting firms,10,1.0,0.01,0.019801980198019802,1.0
69,IT consulting firms,50,0.9,0.045,0.08571428571428572,0.9203376476828509
69,IT consulting firms,100,0.85,0.085,0.15454545454545457,0.8721131306567108
69,IT consulting firms,500,0.654,0.327,0.436,0.6874331975729707
69,IT consulting firms,1000,0.537,0.537,0.537,0.5743176208076503
70,cybersecurity solutions providers,10,0.5,0.005,0.009900990099009901,0.37960256558331507
70,cybersecurity solutions providers,50,0.44,0.022,0.0419047619047619,0.4125167858916958
70,cybersecurity solutions providers,100,0.61,0.061,0.1109090909090909,0.5533776950618884
70,cybersecurity solutions providers,500,0.53,0.265,0.3533333333333334,0.5227696824917549
70,cybersecurity solutions providers,1000,0.465,0.465,0.465,0.4708407762029985
71,cloud security providers,10,0.9,0.009,0.01782178217821782,0.914856882358379
71,cloud security providers,50,0.8,0.04,0.07619047619047618,0.8265242023881059
71,cloud security providers,100,0.72,0.072,0.13090909090909092,0.7550929794335114
71,cloud security providers,500,0.478,0.239,0.31866666666666665,0.5253594880479764
71,cloud security providers,1000,0.269,0.269,0.269,0.3273518952315144
72,managed service providers (MSPs),10,1.0,0.01,0.019801980198019802,1.0
72,managed service providers (MSPs),50,0.96,0.048,0.09142857142857141,0.9682392332807744
72,managed service providers (MSPs),100,0.98,0.098,0.17818181818181816,0.9804361087668606
72,managed service providers (MSPs),500,0.92,0.46,0.6133333333333333,0.9287036401546006
72,managed service providers (MSPs),1000,0.682,0.682,0.682,0.7240856893151546
73,remote monitoring and management (RMM) software,10,1.0,0.01,0.019801980198019802,1.0
73,remote monitoring and management (RMM) software,50,0.86,0.043,0.0819047619047619,0.880755508318959
73,remote monitoring and management (RMM) software,100,0.83,0.083,0.15090909090909094,0.8483858369349389
73,remote monitoring and management (RMM) software,500,0.54,0.27,0.36,0.5847369602830448
73,remote monitoring and management (RMM) software,1000,0.39,0.39,0.39,0.43799966201784835
74,data center providers,10,1.0,0.01,0.019801980198019802,1.0
74,data center providers,50,1.0,0.05,0.09523809523809523,1.0
74,data center providers,100,0.99,0.099,0.18,0.9925085132766419
74,data center providers,500,0.868,0.434,0.5786666666666667,0.8903671712505284
74,data center providers,1000,0.7,0.7,0.7,0.7408178631260608
75,web hosting companies,10,1.0,0.01,0.019801980198019802,1.0
75,web hosting companies,50,1.0,0.05,0.09523809523809523,1.0
75,web hosting companies,100,1.0,0.1,0.18181818181818182,1.0
75,web hosting companies,500,1.0,0.5,0.6666666666666666,1.0
75,web hosting companies,1000,0.886,0.886,0.886,0.9049774366122392
76,domain name registrars,10,1.0,0.01,0.019801980198019802,1.0
76,domain name registrars,50,1.0,0.05,0.09523809523809523,1.0
76,domain name registrars,100,1.0,0.1,0.18181818181818182,1.0
76,domain name registrars,500,0.998,0.499,0.6653333333333333,0.998413536018705
76,domain name registrars,1000,0.956,0.956,0.956,0.9634164511562536
77,content management systems (CMS),10,1.0,0.01,0.019801980198019802,1.0
77,content management systems (CMS),50,1.0,0.05,0.09523809523809523,1.0
77,content management systems (CMS),100,0.99,0.099,0.18,0.9928116259749387
77,content management systems (CMS),500,0.974,0.487,0.6493333333333333,0.9766902552988395
77,content management systems (CMS),1000,0.9,0.9,0.9,0.9147795524171977
78,e-learning platforms,10,1.0,0.01,0.019801980198019802,1.0
78,e-learning platforms,50,1.0,0.05,0.09523809523809523,1.0
78,e-learning platforms,100,1.0,0.1,0.18181818181818182,1.0
78,e-learning platforms,500,0.992,0.496,0.6613333333333333,0.9927669501673126
78,e-learning platforms,1000,0.927,0.927,0.927,0.9385746285622107
79,online marketing agencies,10,0.7,0.007,0.013861386138613862,0.7503359712972109
