query_id,query,k,precision,recall,f1,ndcg
12,manufacturing in Baden-Württemberg,50,0.98,0.049,0.09333333333333334,0.9857983371847121
12,manufacturing in Baden-Württemberg,100,0.96,0.096,0.17454545454545453,0.9685219181661505
12,manufacturing in Baden-Württemberg,500,0.778,0.389,0.5186666666666667,0.8068432379853223
12,manufacturing in Baden-Württemberg,1000,0.659,0.659,0.659,0.6937252955641188
13,e-commerce platforms,10,0.9,0.009,0.01782178217821782,0.9216017310213247
13,e-commerce platforms,50,0.94,0.047,0.08952380952380952,0.9391252260747136
13,e-commerce platforms,100,0.97,0.097,0.1763636363636364,0.9625025596376628
13,e-commerce platforms,500,0.966,0.483,0.644,0.9653240907749095
13,e-commerce platforms,1000,0.78,0.78,0.78,0.8093627063127237
14,pharmaceutical companies,10,1.0,0.01,0.019801980198019802,1.0
14,pharmaceutical companies,50,1.0,0.05,0.09523809523809523,1.0
14,pharmaceutical companies,100,0.98,0.098,0.17818181818181816,0.9848404563540233
14,pharmaceutical companies,500,0.916,0.458,0.6106666666666666,0.9255671889205981
14,pharmaceutical companies,1000,0.809,0.809,0.809,0.8315000474789147
15,logistics companies in the US,10,0.8,0.008,0.015841584158415842,0.8205228949141826
15,logistics companies in the US,50,0.84,0.042,0.08,0.8409650389439065
15,logistics companies in the US,100,0.8,0.08,0.14545454545454545,0.8090908776302591
15,logistics companies in the US,500,0.632,0.316,0.42133333333333334,0.6588884790746534
15,logistics companies in the US,1000,0.479,0.479,0.479,0.5174582999379634
16,data analytics companies,10,0.9,0.009,0.01782178217821782,0.933745776545611
16,data analytics companies,50,0.9,0.045,0.08571428571428572,0.920460374493613
16,data analytics companies,100,0.91,0.091,0.16545454545454544,0.9210012824434877
16,data analytics companies,500,0.806,0.403,0.5373333333333333,0.8242682109666726
16,data analytics companies,1000,0.687,0.687,0.687,0.7160641380054656
17,cybersecurity firms,10,0.9,0.009,0.01782178217821782,0.9363792118010483
17,cybersecurity firms,50,0.86,0.043,0.0819047619047619,0.8878385590662048
17,cybersecurity firms,100,0.82,0.082,0.14909090909090908,0.8481369494743933
17,cybersecurity firms,500,0.712,0.356,0.47466666666666657,0.7376011429101189
17,cybersecurity firms,1000,0.65,0.65,0.65,0.674502160813973
18,financial services companies,10,0.5,0.005,0.009900990099009901,0.5360735436824436
18,financial services companies,50,0.56,0.028,0.05333333333333334,0.5595207049051912
18,financial services companies,100,0.53,0.053,0.09636363636363636,0.5372272160315733
18,financial services companies,500,0.424,0.212,0.2826666666666666,0.44272970599962413
18,financial services companies,1000,0.349,0.349,0.349,0.37040196242992984
19,retail chains in Europe,10,1.0,0.01,0.019801980198019802,1.0
19,retail chains in Europe,50,1.0,0.05,0.09523809523809523,1.0
19,retail chains in Europe,100,1.0,0.1,0.18181818181818182,1.0
19,retail chains in Europe,500,0.874,0.437,0.5826666666666667,0.893504255533458
19,retail chains in Europe,1000,0.716,0.716,0.7160000000000001,0.7512442102667871
20,construction companies,10,1.0,0.01,0.019801980198019802,1.0
20,construction companies,50,0.98,0.049,0.09333333333333334,0.9853307271990933
20,construction companies,100,0.94,0.094,0.1709090909090909,0.9524758995121275
20,construction companies,500,0.844,0.422,0.5626666666666666,0.8629012026820628
20,construction companies,1000,0.688,0.688,0.688,0.7225656216016215
21,marketing agencies,10,0.8,0.008,0.015841584158415842,0.7827392871477702
21,marketing agencies,50,0.5,0.025,0.047619047619047616,0.5454932640071559
21,marketing agencies,100,0.52,0.052,0.09454545454545453,0.5459797380746497
21,marketing agencies,500,0.464,0.232,0.30933333333333335,0.4809704063902304
21,marketing agencies,1000,0.411,0.411,0.411,0.42879562763870305
22,human resources software,10,0.9,0.009,0.01782178217821782,0.8611375561264454
22,human resources software,50,0.96,0.048,0.09142857142857141,0.9365135255003378
22,human resources software,100,0.95,0.095,0.17272727272727273,0.9388208419591483
22,human resources software,500,0.876,0.438,0.584,0.8854250391601892
22,human resources software,1000,0.677,0.677,0.677,0.7124412075514722
23,supply chain management companies,10,1.0,0.01,0.019801980198019802,1.0
23,supply chain management companies,50,0.98,0.049,0.09333333333333334,0.9790476232781448
23,supply chain management companies,100,0.97,0.097,0.1763636363636364,0.9712121526642492
23,supply chain management companies,500,0.854,0.427,0.5693333333333334,0.8733559004239763
23,supply chain management companies,1000,0.665,0.665,0.665,0.7044354030873152
24,solar panel manufacturers,10,1.0,0.01,0.019801980198019802,1.0
24,solar panel manufacturers,50,0.98,0.049,0.09333333333333334,0.9854314065074474
24,solar panel manufacturers,100,0.99,0.099,0.18,0.9910260863338797
24,solar panel manufacturers,500,0.984,0.492,0.656,0.9855339178337182
24,solar panel manufacturers,1000,0.929,0.929,0.929,0.9388763662985915
25,agricultural technology companies,10,0.6,0.006,0.011881188118811881,0.6901935063354876
25,agricultural technology companies,50,0.52,0.026,0.04952380952380952,0.5718600996778104
25,agricultural technology companies,100,0.53,0.053,0.09636363636363636,0.5596512071922692
25,agricultural technology companies,500,0.504,0.252,0.336,0.5173143930084454
25,agricultural technology companies,1000,0.474,0.474,0.474,0.48651471615921615
26,electric vehicle manufacturers,10,1.0,0.01,0.019801980198019802,1.0
26,electric vehicle manufacturers,50,0.98,0.049,0.09333333333333334,0.9806167482472479
26,electric vehicle manufacturers,100,0.99,0.099,0.18,0.9880603691847952
26,electric vehicle manufacturers,500,0.99,0.495,0.66,0.9900636577784178
26,electric vehicle manufacturers,1000,0.894,0.894,0.894,0.9100307221434719
27,biotech companies,10,0.9,0.009,0.01782178217821782,0.8899541168509599
27,biotech companies,50,0.96,0.048,0.09142857142857141,0.9432940478713858
27,biotech companies,100,0.97,0.097,0.1763636363636364,0.957850408491516
27,biotech companies,500,0.924,0.462,0.616,0.9277709518535788
27,biotech companies,1000,0.794,0.794,0.7940000000000002,0.8164212224128496
28,digital transformation consultants,10,0.9,0.009,0.01782178217821782,0.933745776545611
28,digital transformation consultants,50,0.9,0.045,0.08571428571428572,0.9158012592833653
28,digital transformation consultants,100,0.91,0.091,0.16545454545454544,0.9172425872221025
28,digital transformation consultants,500,0.802,0.401,0.5346666666666667,0.8184840180254472
28,digital transformation consultants,1000,0.65,0.65,0.65,0.6831720431306402
29,cloud computing providers,10,0.6,0.006,0.011881188118811881,0.7019727018777485
29,cloud computing providers,50,0.7,0.035,0.06666666666666667,0.7206379529366626
29,cloud computing providers,100,0.54,0.054,0.09818181818181818,0.5898588281089063
29,cloud computing providers,500,0.44,0.22,0.29333333333333333,0.46372641956736005
29,cloud computing providers,1000,0.438,0.438,0.43799999999999994,0.4508184853545873
30,mobile app development companies,10,1.0,0.01,0.019801980198019802,1.0
30,mobile app development companies,50,1.0,0.05,0.09523809523809523,1.0
30,mobile app development companies,100,1.0,0.1,0.18181818181818182,1.0
30,mobile app development companies,500,0.992,0.496,0.6613333333333333,0.9930865827038621
30,mobile app development companies,1000,0.923,0.923,0.923,0.9351967522741091
31,web design agencies,10,0.8,0.008,0.015841584158415842,0.8165901947515999
31,web design agencies,50,0.88,0.044,0.0838095238095238,0.8726665959341006
31,web design agencies,100,0.87,0.087,0.15818181818181817,0.8681152538882498
31,web design agencies,500,0.678,0.339,0.45199999999999996,0.7032021555836969
31,web design agencies,1000,0.573,0.573,0.573,0.6030702892578331
32,SEO companies,10,1.0,0.01,0.019801980198019802,1.0
32,SEO companies,50,1.0,0.05,0.09523809523809523,1.0
32,SEO companies,100,1.0,0.1,0.18181818181818182,1.0
32,SEO companies,500,0.948,0.474,0.632,0.9575926254823112
32,SEO companies,1000,0.814,0.814,0.8140000000000001,0.8408182996202783
33,social media marketing agencies,10,0.8,0.008,0.015841584158415842,0.8364586133797037
33,social media marketing agencies,50,0.86,0.043,0.0819047619047619,0.8643896335322985
33,social media marketing agencies,100,0.83,0.083,0.15090909090909094,0.8415707311303912
33,social media marketing agencies,500,0.694,0.347,0.46266666666666667,0.7181305841694083
33,social media marketing agencies,1000,0.566,0.566,0.566,0.5997087555633543
34,venture capital firms,10,1.0,0.01,0.019801980198019802,1.0
34,venture capital firms,50,0.88,0.044,0.0838095238095238,0.9111280633742839
34,venture capital firms,100,0.83,0.083,0.15090909090909094,0.8616584694605876
34,venture capital firms,500,0.776,0.388,0.5173333333333333,0.7947172193190114
34,venture capital firms,1000,0.617,0.617,0.617,0.6527474266883455
35,private equity firms,10,0.8,0.008,0.015841584158415842,0.7759944384848244
35,private equity firms,50,0.94,0.047,0.08952380952380952,0.9064189847764399
35,private equity firms,100,0.92,0.092,0.1672727272727273,0.9041466941050064
35,private equity firms,500,0.832,0.416,0.5546666666666666,0.8405956815397696
35,private equity firms,1000,0.697,0.697,0.697,0.7229998706972143
36,investment banks,10,1.0,0.01,0.019801980198019802,1.0
36,investment banks,50,0.84,0.042,0.08,0.8788723575990742
36,investment banks,100,0.79,0.079,0.14363636363636365,0.8274005728132661
36,investment banks,500,0.636,0.318,0.42400000000000004,0.6696622426147433
36,investment banks,1000,0.51,0.51,0.51,0.5484811923072411
37,insurance companies,10,1.0,0.01,0.019801980198019802,1.0
37,insurance companies,50,0.96,0.048,0.09142857142857141,0.9683229570080826
37,insurance companies,100,0.97,0.097,0.1763636363636364,0.9722269036448399
37,insurance companies,500,0.918,0.459,0.612,0.9259881100445307
37,insurance companies,1000,0.831,0.831,0.831,0.849493849832196
38,real estate developers,10,0.4,0.004,0.007920792079207921,0.5637884576902256
38,real estate developers,50,0.44,0.022,0.0419047619047619,0.46840465687406946
38,real estate developers,100,0.58,0.058,0.10545454545454544,0.5642916821751015
38,real estate developers,500,0.516,0.258,0.344,0.5198297162610815
38,real estate developers,1000,0.483,0.483,0.483,0.4900201151688637
39,property management companies,10,1.0,0.01,0.019801980198019802,1.0
39,property management companies,50,0.98,0.049,0.09333333333333334,0.9853307271990933
39,property management companies,100,0.98,0.098,0.17818181818181816,0.9833431750620235
39,property management companies,500,0.944,0.472,0.6293333333333333,0.9513282610135952
39,property management companies,1000,0.797,0.797,0.797,0.8240552809503536
40,hospital management companies,10,1.0,0.01,0.019801980198019802,1.0
40,hospital management companies,50,0.98,0.049,0.09333333333333334,0.9783727146391598
40,hospital management companies,100,0.97,0.097,0.1763636363636364,0.9709466392548266
40,hospital management companies,500,0.83,0.415,0.5533333333333333,0.8529077627038433
40,hospital management companies,1000,0.614,0.614,0.614,0.6596730729360402
41,medical device manufacturers,10,1.0,0.01,0.019801980198019802,1.0
41,medical device manufacturers,50,1.0,0.05,0.09523809523809523,1.0
41,medical device manufacturers,100,1.0,0.1,0.18181818181818182,1.0
41,medical device manufacturers,500,0.998,0.499,0.6653333333333333,0.9983483688198634
41,medical device manufacturers,1000,0.928,0.928,0.928,0.9401627382476214
42,telecommunications companies,10,1.0,0.01,0.019801980198019802,1.0
42,telecommunications companies,50,0.92,0.046,0.08761904761904762,0.9290885979089385
42,telecommunications companies,100,0.94,0.094,0.1709090909090909,0.9413913213843182
42,telecommunications companies,500,0.788,0.394,0.5253333333333334,0.8097884060573439
42,telecommunications companies,1000,0.681,0.681,0.681,0.7095011993929766
43,internet service providers,10,1.0,0.01,0.019801980198019802,1.0
43,internet service providers,50,0.96,0.048,0.09142857142857141,0.9703755761340429
43,internet service providers,100,0.93,0.093,0.16909090909090907,0.9446672893393782
43,internet service providers,500,0.92,0.46,0.6133333333333333,0.9263103551443641
43,internet service providers,1000,0.674,0.674,0.674,0.7153561720707141
44,manufacturing automation companies,10,1.0,0.01,0.019801980198019802,1.0
44,manufacturing automation companies,50,1.0,0.05,0.09523809523809523,1.0
44,manufacturing automation companies,100,0.94,0.094,0.1709090909090909,0.9527647651659961
44,manufacturing automation companies,500,0.898,0.449,0.5986666666666667,0.908249012583861
44,manufacturing automation companies,1000,0.767,0.767,0.767,0.7931938152274454
45,robotics companies,10,1.0,0.01,0.019801980198019802,1.0
45,robotics companies,50,0.98,0.049,0.09333333333333334,0.9801548046678968
45,robotics companies,100,0.95,0.095,0.17272727272727273,0.9571000382731645
45,robotics companies,500,0.938,0.469,0.6253333333333332,0.9436019984112389
45,robotics companies,1000,0.837,0.837,0.8370000000000001,0.8568917411460845
46,3D printing companies,10,1.0,0.01,0.019801980198019802,1.0
46,3D printing companies,50,1.0,0.05,0.09523809523809523,1.0
46,3D printing companies,100,1.0,0.1,0.18181818181818182,1.0
46,3D printing companies,500,0.996,0.498,0.664,0.9966524113499187
46,3D printing companies,1000,0.974,0.974,0.974,0.9782861762189634
47,packaging companies,10,1.0,0.01,0.019801980198019802,1.0
47,packaging companies,50,1.0,0.05,0.09523809523809523,1.0
47,packaging companies,100,0.99,0.099,0.18,0.9924455763267155
47,packaging companies,500,0.97,0.485,0.6466666666666666,0.9745575289948504
47,packaging companies,1000,0.861,0.861,0.861,0.8808773473167768
48,food processing companies,10,1.0,0.01,0.019801980198019802,1.0
48,food processing companies,50,1.0,0.05,0.09523809523809523,1.0
48,food processing companies,100,0.98,0.098,0.17818181818181816,0.9849093511168263
48,food processing companies,500,0.964,0.482,0.6426666666666666,0.9685507525235456
48,food processing companies,1000,0.838,0.838,0.838,0.8606319728379788
49,beverage companies,10,1.0,0.01,0.019801980198019802,1.0
49,beverage companies,50,1.0,0.05,0.09523809523809523,1.0
49,beverage companies,100,1.0,0.1,0.18181818181818182,1.0
49,beverage companies,500,0.996,0.498,0.664,0.9966517962302874
49,beverage companies,1000,0.933,0.933,0.933,0.943841900505892
50,mining companies,10,1.0,0.01,0.019801980198019802,1.0
50,mining companies,50,1.0,0.05,0.09523809523809523,1.0
50,mining companies,100,1.0,0.1,0.18181818181818182,1.0
50,mining companies,500,0.978,0.489,0.6519999999999999,0.9809632462368568
50,mining companies,1000,0.876,0.876,0.8759999999999999,0.8938084094742028
51,oil and gas companies,10,1.0,0.01,0.019801980198019802,1.0
51,oil and gas companies,50,1.0,0.05,0.09523809523809523,1.0
51,oil and gas companies,100,1.0,0.1,0.18181818181818182,1.0
51,oil and gas companies,500,0.998,0.499,0.6653333333333333,0.9982816315467111
51,oil and gas companies,1000,0.923,0.923,0.923,0.9357584484632127
52,energy storage companies,10,1.0,0.01,0.019801980198019802,1.0
52,energy storage companies,50,1.0,0.05,0.09523809523809523,1.0
52,energy storage companies,100,1.0,0.1,0.18181818181818182,1.0
52,energy storage companies,500,0.862,0.431,0.5746666666666667,0.8843600209173471
52,energy storage companies,1000,0.676,0.676,0.676,0.7173179994479695
53,waste management companies,10,1.0,0.01,0.019801980198019802,1.0
53,waste management companies,50,1.0,0.05,0.09523809523809523,1.0
53,waste management companies,100,1.0,0.1,0.18181818181818182,1.0
53,waste management companies,500,0.996,0.498,0.664,0.996670853060251
53,waste management companies,1000,0.936,0.936,0.936,0.9465329634807438
54,water treatment companies,10,1.0,0.01,0.019801980198019802,1.0
54,water treatment companies,50,1.0,0.05,0.09523809523809523,1.0
54,water treatment companies,100,1.0,0.1,0.18181818181818182,1.0
54,water treatment companies,500,1.0,0.5,0.6666666666666666,1.0
54,water treatment companies,1000,0.952,0.952,0.952,0.9604683740884169
55,aerospace companies,10,1.0,0.01,0.019801980198019802,1.0
55,aerospace companies,50,1.0,0.05,0.09523809523809523,1.0
55,aerospace companies,100,1.0,0.1,0.18181818181818182,1.0
55,aerospace companies,500,0.964,0.482,0.6426666666666666,0.9698699656052523
55,aerospace companies,1000,0.865,0.865,0.865,0.8840945146866269
56,defense contractors,10,1.0,0.01,0.019801980198019802,1.0
56,defense contractors,50,0.9,0.045,0.08571428571428572,0.9178323883412541
56,defense contractors,100,0.9,0.09,0.16363636363636364,0.9115616515712492
56,defense contractors,500,0.762,0.381,0.508,0.7849129620175319
56,defense contractors,1000,0.593,0.593,0.593,0.6319084154957252
57,transportation companies,10,0.7,0.007,0.013861386138613862,0.77523873680463
57,transportation companies,50,0.76,0.038,0.07238095238095238,0.7796316820323728
57,transportation companies,100,0.71,0.071,0.1290909090909091,0.7317913308646834
57,transportation companies,500,0.676,0.338,0.4506666666666667,0.689683169820691
57,transportation companies,1000,0.55,0.55,0.55,0.5770229514162926
58,shipping companies,10,0.8,0.008,0.015841584158415842,0.7877736340270854
58,shipping companies,50,0.76,0.038,0.07238095238095238,0.7619168709700531
58,shipping companies,100,0.72,0.072,0.13090909090909092,0.7317771702960305
58,shipping companies,500,0.562,0.281,0.3746666666666667,0.5914005079191238
58,shipping companies,1000,0.451,0.451,0.451,0.4849657303956827
59,trucking companies,10,0.9,0.009,0.01782178217821782,0.914856882358379
59,trucking companies,50,0.94,0.047,0.08952380952380952,0.9409572170067444
59,trucking companies,100,0.94,0.094,0.1709090909090909,0.940979378408087
59,trucking companies,500,0.894,0.447,0.5960000000000001,0.9013368957026657
59,trucking companies,1000,0.763,0.763,0.763,0.7872917923643352
60,freight forwarding companies,10,1.0,0.01,0.019801980198019802,1.0
60,freight forwarding companies,50,0.92,0.046,0.08761904761904762,0.9358748756384516
60,freight forwarding companies,100,0.82,0.082,0.14909090909090908,0.8546081596792697
60,freight forwarding companies,500,0.776,0.388,0.5173333333333333,0.7932115040133293
60,freight forwarding companies,1000,0.636,0.636,0.636,0.6671190770503618
61,warehousing companies,10,1.0,0.01,0.019801980198019802,1.0
61,warehousing companies,50,1.0,0.05,0.09523809523809523,1.0
61,warehousing companies,100,0.93,0.093,0.16909090909090907,0.9468439264456903
61,warehousing companies,500,0.712,0.356,0.47466666666666657,0.7484236830747322
61,warehousing companies,1000,0.558,0.558,0.558,0.6025961262221033
62,cold storage companies,10,1.0,0.01,0.019801980198019802,1.0
62,cold storage companies,50,1.0,0.05,0.09523809523809523,1.0
62,cold storage companies,100,1.0,0.1,0.18181818181818182,1.0
62,cold storage companies,500,0.994,0.497,0.6626666666666666,0.9950975113327184
62,cold storage companies,1000,0.9,0.9,0.9,0.9159896357710476
63,retail technology companies,10,0.8,0.008,0.015841584158415842,0.8553475075669357
63,retail technology companies,50,0.9,0.045,0.08571428571428572,0.9002196207893297
63,retail technology companies,100,0.89,0.089,0.16181818181818183,0.8929591171020979
63,retail technology companies,500,0.8,0.4,0.5333333333333333,0.8145354087573068
63,retail technology companies,1000,0.657,0.657,0.657,0.6871451262584423
64,point of sale systems providers,10,1.0,0.01,0.019801980198019802,1.0
64,point of sale systems providers,50,0.98,0.049,0.09333333333333334,0.9861910928322911
64,point of sale systems providers,100,0.99,0.099,0.18,0.9914940353844152
64,point of sale systems providers,500,0.966,0.483,0.644,0.970840440730366
64,point of sale systems providers,1000,0.834,0.834,0.834,0.857612764556221
65,inventory management software,10,1.0,0.01,0.019801980198019802,1.0
65,inventory management software,50,1.0,0.05,0.09523809523809523,1.0
65,inventory management software,100,1.0,0.1,0.18181818181818182,1.0
65,inventory management software,500,0.85,0.425,0.5666666666666667,0.8725492233675106
65,inventory management software,1000,0.676,0.676,0.676,0.7153618790582085
66,customer relationship management (CRM) software,10,1.0,0.01,0.019801980198019802,1.0
66,customer relationship management (CRM) software,50,1.0,0.05,0.09523809523809523,1.0
66,customer relationship management (CRM) software,100,1.0,0.1,0.18181818181818182,1.0
66,customer relationship management (CRM) software,500,0.93,0.465,0.6200000000000001,0.9420389308493846
66,customer relationship management (CRM) software,1000,0.733,0.733,0.733,0.7706371184704123
67,enterprise resource planning (ERP) systems,10,0.8,0.008,0.015841584158415842,0.8521705090845474
67,enterprise resource planning (ERP) systems,50,0.9,0.045,0.08571428571428572,0.8999630200130285
67,enterprise resource planning (ERP) systems,100,0.89,0.089,0.16181818181818183,0.8906119030172452
67,enterprise resource planning (ERP) systems,500,0.714,0.357,0.4759999999999999,0.7418037064949233
67,enterprise resource planning (ERP) systems,1000,0.575,0.575,0.575,0.6121710600464741
68,business intelligence (BI) companies,10,1.0,0.01,0.019801980198019802,1.0
68,business intelligence (BI) companies,50,0.98,0.049,0.09333333333333334,0.9861910928322911
68,business intelligence (BI) companies,100,0.96,0.096,0.17454545454545453,0.9675361608038779
68,business intelligence (BI) companies,500,0.892,0.446,0.5946666666666667,0.9071559115981407
68,business intelligence (BI) companies,1000,0.613,0.613,0.613,0.6639868840644839
69,IT consulting firms,10,1.0,0.01,0.019801980198019802,1.0
69,IT consulting firms,50,0.84,0.042,0.08,0.8714637967797606
69,IT consulting firms,100,0.79,0.079,0.14363636363636365,0.8233033814071404
69,IT consulting firms,500,0.692,0.346,0.4613333333333334,0.7196761267614784
69,IT consulting firms,1000,0.578,0.578,0.578,0.6113858577026751
70,cybersecurity solutions providers,10,0.5,0.005,0.009900990099009901,0.5769706247040591
70,cybersecurity solutions providers,50,0.46,0.023,0.04380952380952381,0.4843882612494587
70,cybersecurity solutions providers,100,0.51,0.051,0.09272727272727271,0.5126808218457793
70,cybersecurity solutions providers,500,0.46,0.23,0.30666666666666664,0.47114569774839926
70,cybersecurity solutions providers,1000,0.376,0.376,0.376,0.39546464568495204
71,cloud security providers,10,0.8,0.008,0.015841584158415842,0.7663491917568946
71,cloud security providers,50,0.86,0.043,0.0819047619047619,0.8290028633361249
71,cloud security providers,100,0.92,0.092,0.1672727272727273,0.887433518200045
71,cloud security providers,500,0.864,0.432,0.576,0.8655856457525594
71,cloud security providers,1000,0.613,0.613,0.613,0.6521898085490283
72,managed service providers (MSPs),10,1.0,0.01,0.019801980198019802,1.0
72,managed service providers (MSPs),50,1.0,0.05,0.09523809523809523,1.0
72,managed service providers (MSPs),100,0.93,0.093,0.16909090909090907,0.9458711485875771
72,managed service providers (MSPs),500,0.852,0.426,0.568,0.8715375374844372
72,managed service providers (MSPs),1000,0.643,0.643,0.643,0.6868931479284647
73,remote monitoring and management (RMM) software,10,1.0,0.01,0.019801980198019802,1.0
73,remote monitoring and management (RMM) software,50,0.96,0.048,0.09142857142857141,0.9707542532951469
73,remote monitoring and management (RMM) software,100,0.91,0.091,0.16545454545454544,0.9290073959582866
73,remote monitoring and management (RMM) software,500,0.58,0.29,0.3866666666666667,0.6310457458164833
73,remote monitoring and management (RMM) software,1000,0.426,0.426,0.426,0.47838980072143217
74,data center providers,10,1.0,0.01,0.019801980198019802,1.0
74,data center providers,50,0.98,0.049,0.09333333333333334,0.9852259760043575
74,data center providers,100,0.93,0.093,0.16909090909090907,0.9456052613091123
74,data center providers,500,0.698,0.349,0.46533333333333327,0.7393471921192635
74,data center providers,1000,0.549,0.549,0.549,0.5946811299702189
75,web hosting companies,10,1.0,0.01,0.019801980198019802,1.0
75,web hosting companies,50,1.0,0.05,0.09523809523809523,1.0
75,web hosting companies,100,1.0,0.1,0.18181818181818182,1.0
75,web hosting companies,500,1.0,0.5,0.6666666666666666,1.0
75,web hosting companies,1000,0.873,0.873,0.8729999999999999,0.893707089097642
76,domain name registrars,10,1.0,0.01,0.019801980198019802,1.0
76,domain name registrars,50,1.0,0.05,0.09523809523809523,1.0
76,domain name registrars,100,1.0,0.1,0.18181818181818182,1.0
76,domain name registrars,500,1.0,0.5,0.6666666666666666,1.0
76,domain name registrars,1000,0.975,0.975,0.975,0.9793171807941262
77,content management systems (CMS),10,1.0,0.01,0.019801980198019802,1.0
77,content management systems (CMS),50,1.0,0.05,0.09523809523809523,1.0
77,content management systems (CMS),100,0.99,0.099,0.18,0.9926063892180508
77,content management systems (CMS),500,0.97,0.485,0.6466666666666666,0.9736451716167268
77,content management systems (CMS),1000,0.858,0.858,0.858,0.8787133837534269
78,e-learning platforms,10,1.0,0.01,0.019801980198019802,1.0
78,e-learning platforms,50,1.0,0.05,0.09523809523809523,1.0
78,e-learning platforms,100,1.0,0.1,0.18181818181818182,1.0
78,e-learning platforms,500,0.99,0.495,0.66,0.9917349204121374
78,e-learning platforms,1000,0.93,0.93,0.93,0.9412846401394719
79,online marketing agencies,10,0.5,0.005,0.009900990099009901,0.5861163849908828
79,online marketing agencies,50,0.64,0.032,0.06095238095238095,0.6399846466174911
