query_id,query,k,precision,recall,f1,ndcg
8,IoT solution providers,500,0.94,0.47,0.6266666666666667,0.9462068063681811
8,IoT solution providers,1000,0.738,0.738,0.738,0.7732134234988031
9,enterprise software vendors,10,0.9,0.009,0.01782178217821782,0.914856882358379
9,enterprise software vendors,50,0.74,0.037,0.07047619047619047,0.7660755532236398
9,enterprise software vendors,100,0.8,0.08,0.14545454545454545,0.8040663260488673
9,enterprise software vendors,500,0.514,0.257,0.3426666666666666,0.5527347719838288
9,enterprise software vendors,1000,0.419,0.419,0.419,0.4560960805120854
10,small consulting firms,10,0.8,0.008,0.015841584158415842,0.7015099647232446
10,small consulting firms,50,0.82,0.041,0.07809523809523809,0.7876158620587347
10,small consulting firms,100,0.75,0.075,0.13636363636363635,0.7473067160561457
10,small consulting firms,500,0.554,0.277,0.3693333333333334,0.5807746270128733
10,small consulting firms,1000,0.476,0.476,0.476,0.5037968834216277
11,tech companies in Munich,10,0.9,0.009,0.01782178217821782,0.8899541168509599
11,tech companies in Munich,50,0.96,0.048,0.09142857142857141,0.9465642236935892
11,tech companies in Munich,100,0.97,0.097,0.1763636363636364,0.9592394180794328
11,tech companies in Munich,500,0.846,0.423,0.564,0.8640732798940001
11,tech companies in Munich,1000,0.637,0.637,0.637,0.6789105812611728
12,manufacturing in Baden-Württemberg,10,1.0,0.01,0.019801980198019802,1.0
12,manufacturing in Baden-Württemberg,50,0.98,0.049,0.09333333333333334,0.9860416298881255
12,manufacturing in Baden-Württemberg,100,0.96,0.096,0.17454545454545453,0.9688032132294147
12,manufacturing in Baden-Württemberg,500,0.7,0.35,0.4666666666666667,0.7420511583754654
12,manufacturing in Baden-Württemberg,1000,0.53,0.53,0.53,0.579672607476458
13,e-commerce platforms,10,1.0,0.01,0.019801980198019802,1.0
13,e-commerce platforms,50,1.0,0.05,0.09523809523809523,1.0
13,e-commerce platforms,100,1.0,0.1,0.18181818181818182,1.0
13,e-commerce platforms,500,1.0,0.5,0.6666666666666666,1.0
13,e-commerce platforms,1000,0.761,0.761,0.761,0.7986288237612197
14,pharmaceutical companies,10,1.0,0.01,0.019801980198019802,1.0
14,pharmaceutical companies,50,0.98,0.049,0.09333333333333334,0.9828601867810848
14,pharmaceutical companies,100,0.98,0.098,0.17818181818181816,0.9817510144980935
14,pharmaceutical companies,500,0.928,0.464,0.6186666666666667,0.9356534460145584
14,pharmaceutical companies,1000,0.775,0.775,0.775,0.8036621871864884
15,logistics companies in the US,10,0.8,0.008,0.015841584158415842,0.8701249883466593
15,logistics companies in the US,50,0.74,0.037,0.07047619047619047,0.7676618183224495
15,logistics companies in the US,100,0.68,0.068,0.12363636363636364,0.7113596979068587
15,logistics companies in the US,500,0.538,0.269,0.3586666666666667,0.5691277921796304
15,logistics companies in the US,1000,0.424,0.424,0.424,0.4587713267074504
16,data analytics companies,10,1.0,0.01,0.019801980198019802,1.0
16,data analytics companies,50,0.9,0.045,0.08571428571428572,0.9189575772438252
16,data analytics companies,100,0.8,0.08,0.14545454545454545,0.8346399358278792
16,data analytics companies,500,0.758,0.379,0.5053333333333333,0.7797647097712489
16,data analytics companies,1000,0.644,0.644,0.644,0.6739847122952125
17,cybersecurity firms,10,0.9,0.009,0.01782178217821782,0.7799082337019199
17,cybersecurity firms,50,0.76,0.038,0.07238095238095238,0.7458506612767936
17,cybersecurity firms,100,0.83,0.083,0.15090909090909094,0.8062221055662177
17,cybersecurity firms,500,0.8,0.4,0.5333333333333333,0.7980481961758881
17,cybersecurity firms,1000,0.718,0.718,0.718,0.7299462786114064
18,financial services companies,10,0.9,0.009,0.01782178217821782,0.9363792118010483
18,financial services companies,50,0.84,0.042,0.08,0.8726747779748024
18,financial services companies,100,0.75,0.075,0.13636363636363635,0.7914680897442598
18,financial services companies,500,0.556,0.278,0.3706666666666667,0.5947023264225284
18,financial services companies,1000,0.469,0.469,0.469,0.504457288608936
19,retail chains in Europe,10,1.0,0.01,0.019801980198019802,1.0
19,retail chains in Europe,50,0.98,0.049,0.09333333333333334,0.9858821775362445
19,retail chains in Europe,100,0.99,0.099,0.18,0.9913037507698927
19,retail chains in Europe,500,0.892,0.446,0.5946666666666667,0.9070076650607043
19,retail chains in Europe,1000,0.705,0.705,0.705,0.742086557285917
20,construction companies,10,0.8,0.008,0.015841584158415842,0.857980942822373
20,construction companies,50,0.76,0.038,0.07238095238095238,0.7797072567085566
20,construction companies,100,0.8,0.08,0.14545454545454545,0.8030743273097218
20,construction companies,500,0.702,0.351,0.46799999999999997,0.7212498492925649
20,construction companies,1000,0.579,0.579,0.579,0.6082997790617053
21,marketing agencies,10,0.6,0.006,0.011881188118811881,0.46474568322493615
21,marketing agencies,50,0.64,0.032,0.06095238095238095,0.5848618044808405
21,marketing agencies,100,0.49,0.049,0.08909090909090908,0.4924677026927633
21,marketing agencies,500,0.43,0.215,0.2866666666666666,0.4402876836794558
21,marketing agencies,1000,0.393,0.393,0.393,0.4045961755927736
22,human resources software,10,1.0,0.01,0.019801980198019802,1.0
22,human resources software,50,1.0,0.05,0.09523809523809523,1.0
22,human resources software,100,1.0,0.1,0.18181818181818182,1.0
22,human resources software,500,0.934,0.467,0.6226666666666667,0.9449307550901421
22,human resources software,1000,0.741,0.741,0.7410000000000001,0.7775956474833617
23,supply chain management companies,10,1.0,0.01,0.019801980198019802,1.0
23,supply chain management companies,50,1.0,0.05,0.09523809523809523,1.0
23,supply chain management companies,100,0.97,0.097,0.1763636363636364,0.9770445162715719
23,supply chain management companies,500,0.788,0.394,0.5253333333333334,0.8193474815625643
23,supply chain management companies,1000,0.613,0.613,0.613,0.6579523888823848
24,solar panel manufacturers,10,1.0,0.01,0.019801980198019802,1.0
24,solar panel manufacturers,50,1.0,0.05,0.09523809523809523,1.0
24,solar panel manufacturers,100,1.0,0.1,0.18181818181818182,1.0
24,solar panel manufacturers,500,0.98,0.49,0.6533333333333333,0.9828464493574967
24,solar panel manufacturers,1000,0.87,0.87,0.87,0.8886430532285522
25,agricultural technology companies,10,0.7,0.007,0.013861386138613862,0.7630946912803436
25,agricultural technology companies,50,0.68,0.034,0.06476190476190476,0.6935365286590572
25,agricultural technology companies,100,0.54,0.054,0.09818181818181818,0.5792072672900564
25,agricultural technology companies,500,0.516,0.258,0.344,0.5287866918971922
25,agricultural technology companies,1000,0.471,0.471,0.471,0.4849005180080409
26,electric vehicle manufacturers,10,1.0,0.01,0.019801980198019802,1.0
26,electric vehicle manufacturers,50,1.0,0.05,0.09523809523809523,1.0
26,electric vehicle manufacturers,100,1.0,0.1,0.18181818181818182,1.0
26,electric vehicle manufacturers,500,0.992,0.496,0.6613333333333333,0.9926931679514902
26,electric vehicle manufacturers,1000,0.883,0.883,0.883,0.9011058134827882
27,biotech companies,10,1.0,0.01,0.019801980198019802,1.0
27,biotech companies,50,0.98,0.049,0.09333333333333334,0.9851168632159072
27,biotech companies,100,0.93,0.093,0.16909090909090907,0.9445356467514932
27,biotech companies,500,0.846,0.423,0.564,0.8631003051488064
27,biotech companies,1000,0.659,0.659,0.659,0.6965160967290007
28,digital transformation consultants,10,0.9,0.009,0.01782178217821782,0.9363792118010483
28,digital transformation consultants,50,0.96,0.048,0.09142857142857141,0.9629186619935527
28,digital transformation consultants,100,0.95,0.095,0.17272727272727273,0.9542956069083998
28,digital transformation consultants,500,0.854,0.427,0.5693333333333334,0.8700470053083492
28,digital transformation consultants,1000,0.671,0.671,0.671,0.7085701391265589
29,cloud computing providers,10,0.9,0.009,0.01782178217821782,0.8899541168509599
29,cloud computing providers,50,0.56,0.028,0.05333333333333334,0.6253169653331387
29,cloud computing providers,100,0.53,0.053,0.09636363636363636,0.5798615376437659
29,cloud computing providers,500,0.414,0.207,0.27599999999999997,0.44171463910031533
29,cloud computing providers,1000,0.663,0.663,0.663,0.6413247701189929
30,mobile app development companies,10,1.0,0.01,0.019801980198019802,1.0
30,mobile app development companies,50,1.0,0.05,0.09523809523809523,1.0
30,mobile app development companies,100,1.0,0.1,0.18181818181818182,1.0
30,mobile app development companies,500,0.978,0.489,0.6519999999999999,0.9816959299739789
30,mobile app development companies,1000,0.857,0.857,0.857,0.8785282018059992
31,web design agencies,10,0.9,0.009,0.01782178217821782,0.9363792118010483
31,web design agencies,50,0.92,0.046,0.08761904761904762,0.9259210355095074
31,web design agencies,100,0.87,0.087,0.15818181818181817,0.8836330541656057
31,web design agencies,500,0.614,0.307,0.4093333333333333,0.6538218972306437
31,web design agencies,1000,0.51,0.51,0.51,0.5490025607123639
32,SEO companies,10,1.0,0.01,0.019801980198019802,1.0
32,SEO companies,50,1.0,0.05,0.09523809523809523,1.0
32,SEO companies,100,1.0,0.1,0.18181818181818182,1.0
32,SEO companies,500,0.974,0.487,0.6493333333333333,0.9776761961712886
32,SEO companies,1000,0.778,0.778,0.778,0.8110309606632429
33,social media marketing agencies,10,1.0,0.01,0.019801980198019802,1.0
33,social media marketing agencies,50,0.96,0.048,0.09142857142857141,0.963807608868142
33,social media marketing agencies,100,0.91,0.091,0.16545454545454544,0.9230816922592276
33,social media marketing agencies,500,0.76,0.38,0.5066666666666666,0.7883794021336977
33,social media marketing agencies,1000,0.579,0.579,0.579,0.6224905487282874
34,venture capital firms,10,1.0,0.01,0.019801980198019802,1.0
34,venture capital firms,50,1.0,0.05,0.09523809523809523,1.0
34,venture capital firms,100,0.96,0.096,0.17454545454545453,0.9690673403948382
34,venture capital firms,500,0.738,0.369,0.49200000000000005,0.7708417671544517
34,venture capital firms,1000,0.572,0.572,0.572,0.615807818105834
35,private equity firms,10,1.0,0.01,0.019801980198019802,1.0
35,private equity firms,50,0.96,0.048,0.09142857142857141,0.9704125180794391
35,private equity firms,100,0.97,0.097,0.1763636363636364,0.9745547533912988
35,private equity firms,500,0.822,0.411,0.548,0.8459647456452963
35,private equity firms,1000,0.672,0.672,0.672,0.7085794871927004
36,investment banks,10,1.0,0.01,0.019801980198019802,1.0
36,investment banks,50,0.92,0.046,0.08761904761904762,0.9336507740493716
36,investment banks,100,0.93,0.093,0.16909090909090907,0.9364387249651717
36,investment banks,500,0.688,0.344,0.4586666666666666,0.7237589623477222
36,investment banks,1000,0.507,0.507,0.507,0.5546305060553532
37,insurance companies,10,1.0,0.01,0.019801980198019802,1.0
37,insurance companies,50,1.0,0.05,0.09523809523809523,1.0
37,insurance companies,100,1.0,0.1,0.18181818181818182,1.0
37,insurance companies,500,0.956,0.478,0.6373333333333333,0.9623086507831989
37,insurance companies,1000,0.882,0.882,0.882,0.897851408945195
38,real estate developers,10,0.9,0.009,0.01782178217821782,0.8611375561264454
38,real estate developers,50,0.94,0.047,0.08952380952380952,0.9222319758510313
38,real estate developers,100,0.94,0.094,0.1709090909090909,0.9284374006214579
38,real estate developers,500,0.726,0.363,0.484,0.7515800131996785
38,real estate developers,1000,0.611,0.611,0.611,0.6433351592344193
39,property management companies,10,1.0,0.01,0.019801980198019802,1.0
39,property management companies,50,1.0,0.05,0.09523809523809523,1.0
39,property management companies,100,0.98,0.098,0.17818181818181816,0.9836540007673429
39,property management companies,500,0.956,0.478,0.6373333333333333,0.9605332460636036
39,property management companies,1000,0.831,0.831,0.831,0.8539916448767606
40,hospital management companies,10,1.0,0.01,0.019801980198019802,1.0
40,hospital management companies,50,0.94,0.047,0.08952380952380952,0.9526365070267632
40,hospital management companies,100,0.96,0.096,0.17454545454545453,0.9636368194237773
40,hospital management companies,500,0.698,0.349,0.46533333333333327,0.7392100323460382
40,hospital management companies,1000,0.493,0.493,0.493,0.5470020784597869
41,medical device manufacturers,10,1.0,0.01,0.019801980198019802,1.0
41,medical device manufacturers,50,1.0,0.05,0.09523809523809523,1.0
41,medical device manufacturers,100,1.0,0.1,0.18181818181818182,1.0
41,medical device manufacturers,500,0.998,0.499,0.6653333333333333,0.9984055138001796
41,medical device manufacturers,1000,0.841,0.841,0.841,0.8667130700705035
42,telecommunications companies,10,0.9,0.009,0.01782178217821782,0.9266360779006401
42,telecommunications companies,50,0.9,0.045,0.08571428571428572,0.9115673207977111
42,telecommunications companies,100,0.93,0.093,0.16909090909090907,0.9311505610378334
42,telecommunications companies,500,0.792,0.396,0.5279999999999999,0.812294399625718
42,telecommunications companies,1000,0.719,0.719,0.7190000000000001,0.7426082398942424
43,internet service providers,10,0.9,0.009,0.01782178217821782,0.9216017310213247
43,internet service providers,50,0.96,0.048,0.09142857142857141,0.9520181774231056
43,internet service providers,100,0.98,0.098,0.17818181818181816,0.9704443168403132
43,internet service providers,500,0.852,0.426,0.568,0.87221598568388
43,internet service providers,1000,0.692,0.692,0.692,0.7264232064667383
44,manufacturing automation companies,10,0.9,0.009,0.01782178217821782,0.9305687780632227
44,manufacturing automation companies,50,0.96,0.048,0.09142857142857141,0.9608717866955385
44,manufacturing automation companies,100,0.91,0.091,0.16545454545454544,0.9232620810353236
44,manufacturing automation companies,500,0.784,0.392,0.5226666666666667,0.8059066380151725
44,manufacturing automation companies,1000,0.706,0.706,0.706,0.7307202922292274
45,robotics companies,10,0.9,0.009,0.01782178217821782,0.7799082337019199
45,robotics companies,50,0.98,0.049,0.09333333333333334,0.9224669929889917
45,robotics companies,100,0.97,0.097,0.1763636363636364,0.9372871698500912
45,robotics companies,500,0.956,0.478,0.6373333333333333,0.947997172869758
45,robotics companies,1000,0.853,0.853,0.853,0.8644087584766285
46,3D printing companies,10,1.0,0.01,0.019801980198019802,1.0
46,3D printing companies,50,1.0,0.05,0.09523809523809523,1.0
46,3D printing companies,100,0.99,0.099,0.18,0.9925486643369581
46,3D printing companies,500,0.996,0.498,0.664,0.9961557873840812
46,3D printing companies,1000,0.962,0.962,0.962,0.9680812412257439
47,packaging companies,10,1.0,0.01,0.019801980198019802,1.0
47,packaging companies,50,1.0,0.05,0.09523809523809523,1.0
47,packaging companies,100,0.99,0.099,0.18,0.9927473355762331
47,packaging companies,500,0.982,0.491,0.6546666666666667,0.9847704763591106
47,packaging companies,1000,0.913,0.913,0.9130000000000001,0.9261816407643262
48,food processing companies,10,1.0,0.01,0.019801980198019802,1.0
48,food processing companies,50,0.98,0.049,0.09333333333333334,0.9857983371847121
48,food processing companies,100,0.99,0.099,0.18,0.9912521070695743
48,food processing companies,500,0.942,0.471,0.628,0.9492498184346753
48,food processing companies,1000,0.78,0.78,0.78,0.8101693784494797
49,beverage companies,10,1.0,0.01,0.019801980198019802,1.0
49,beverage companies,50,1.0,0.05,0.09523809523809523,1.0
49,beverage companies,100,1.0,0.1,0.18181818181818182,1.0
49,beverage companies,500,0.988,0.494,0.6586666666666667,0.9903503582966061
49,beverage companies,1000,0.867,0.867,0.867,0.8876703384750722
50,mining companies,10,1.0,0.01,0.019801980198019802,1.0
50,mining companies,50,1.0,0.05,0.09523809523809523,1.0
50,mining companies,100,0.99,0.099,0.18,0.9918472724133891
50,mining companies,500,0.974,0.487,0.6493333333333333,0.9771125362754258
50,mining companies,1000,0.882,0.882,0.882,0.8987522213693454
51,oil and gas companies,10,1.0,0.01,0.019801980198019802,1.0
51,oil and gas companies,50,1.0,0.05,0.09523809523809523,1.0
51,oil and gas companies,100,1.0,0.1,0.18181818181818182,1.0
51,oil and gas companies,500,0.978,0.489,0.6519999999999999,0.9812382845445492
51,oil and gas companies,1000,0.853,0.853,0.853,0.874899602048285
52,energy storage companies,10,1.0,0.01,0.019801980198019802,1.0
52,energy storage companies,50,1.0,0.05,0.09523809523809523,1.0
52,energy storage companies,100,1.0,0.1,0.18181818181818182,1.0
52,energy storage companies,500,0.948,0.474,0.632,0.956461509759419
52,energy storage companies,1000,0.79,0.79,0.79,0.820006474257557
53,waste management companies,10,1.0,0.01,0.019801980198019802,1.0
53,waste management companies,50,1.0,0.05,0.09523809523809523,1.0
53,waste management companies,100,0.99,0.099,0.18,0.9926790726320186
53,waste management companies,500,0.992,0.496,0.6613333333333333,0.9929181909991864
53,waste management companies,1000,0.915,0.915,0.915,0.9285766213903189
54,water treatment companies,10,1.0,0.01,0.019801980198019802,1.0
54,water treatment companies,50,1.0,0.05,0.09523809523809523,1.0
54,water treatment companies,100,1.0,0.1,0.18181818181818182,1.0
54,water treatment companies,500,1.0,0.5,0.6666666666666666,1.0
54,water treatment companies,1000,0.979,0.979,0.979,0.9827356134822599
55,aerospace companies,10,1.0,0.01,0.019801980198019802,1.0
55,aerospace companies,50,1.0,0.05,0.09523809523809523,1.0
55,aerospace companies,100,1.0,0.1,0.18181818181818182,1.0
55,aerospace companies,500,0.974,0.487,0.6493333333333333,0.9783646370410043
55,aerospace companies,1000,0.85,0.85,0.85,0.8729401906532296
56,defense contractors,10,1.0,0.01,0.019801980198019802,1.0
56,defense contractors,50,0.96,0.048,0.09142857142857141,0.9723799476915024
56,defense contractors,100,0.93,0.093,0.16909090909090907,0.9460933551140511
56,defense contractors,500,0.822,0.411,0.548,0.8432228722538473
56,defense contractors,1000,0.669,0.669,0.669,0.7046290669883724
57,transportation companies,10,0.7,0.007,0.013861386138613862,0.7753366239771086
57,transportation companies,50,0.64,0.032,0.06095238095238095,0.6839598208935064
57,transportation companies,100,0.62,0.062,0.11272727272727275,0.6536903943329467
57,transportation companies,500,0.538,0.269,0.3586666666666667,0.5596338964295038
57,transportation companies,1000,0.486,0.486,0.486,0.506289547958043
58,shipping companies,10,0.9,0.009,0.01782178217821782,0.8611375561264454
58,shipping companies,50,0.7,0.035,0.06666666666666667,0.7287466231385645
58,shipping companies,100,0.66,0.066,0.12000000000000001,0.6872627367498915
58,shipping companies,500,0.616,0.308,0.41066666666666674,0.6341821988850204
58,shipping companies,1000,0.505,0.505,0.505,0.532044671533167
59,trucking companies,10,1.0,0.01,0.019801980198019802,1.0
59,trucking companies,50,0.96,0.048,0.09142857142857141,0.9676787682106744
59,trucking companies,100,0.96,0.096,0.17454545454545453,0.9653300472534682
59,trucking companies,500,0.902,0.451,0.6013333333333334,0.9116265253965677
59,trucking companies,1000,0.796,0.796,0.796,0.8183316222229509
60,freight forwarding companies,10,0.9,0.009,0.01782178217821782,0.8899541168509599
60,freight forwarding companies,50,0.94,0.047,0.08952380952380952,0.9289779240642303
60,freight forwarding companies,100,0.95,0.095,0.17272727272727273,0.9409940805391717
60,freight forwarding companies,500,0.838,0.419,0.5586666666666666,0.8533619439351785
60,freight forwarding companies,1000,0.693,0.693,0.693,0.7244345233178833
61,warehousing companies,10,0.9,0.009,0.01782178217821782,0.9052116356304493
61,warehousing companies,50,0.94,0.047,0.08952380952380952,0.9304124725500259
61,warehousing companies,100,0.94,0.094,0.1709090909090909,0.9342137616521912
61,warehousing companies,500,0.86,0.43,0.5733333333333333,0.8729283320292218
61,warehousing companies,1000,0.665,0.665,0.665,0.7022948443222998
62,cold storage companies,10,1.0,0.01,0.019801980198019802,1.0
62,cold storage companies,50,1.0,0.05,0.09523809523809523,1.0
62,cold storage companies,100,0.98,0.098,0.17818181818181816,0.9844714855093973
62,cold storage companies,500,0.928,0.464,0.6186666666666667,0.9383984348778669
62,cold storage companies,1000,0.785,0.785,0.785,0.812958974048474
63,retail technology companies,10,0.9,0.009,0.01782178217821782,0.9216017310213247
63,retail technology companies,50,0.88,0.044,0.0838095238095238,0.8932944195145812
63,retail technology companies,100,0.87,0.087,0.15818181818181817,0.879556883357463
63,retail technology companies,500,0.748,0.374,0.4986666666666667,0.7697168796845651
63,retail technology companies,1000,0.58,0.58,0.58,0.6180721323662792
64,point of sale systems providers,10,0.9,0.009,0.01782178217821782,0.9305687780632227
64,point of sale systems providers,50,0.98,0.049,0.09333333333333334,0.9755410594964452
64,point of sale systems providers,100,0.98,0.098,0.17818181818181816,0.9774626255906512
64,point of sale systems providers,500,0.956,0.478,0.6373333333333333,0.9590877755670626
64,point of sale systems providers,1000,0.829,0.829,0.8289999999999998,0.8511500099153563
65,inventory management software,10,1.0,0.01,0.019801980198019802,1.0
65,inventory management software,50,0.98,0.049,0.09333333333333334,0.9857983371847121
65,inventory management software,100,0.98,0.098,0.17818181818181816,0.9833219166953661
65,inventory management software,500,0.842,0.421,0.5613333333333334,0.864691650534963
65,inventory management software,1000,0.658,0.658,0.658,0.6993354765855057
66,customer relationship management (CRM) software,10,1.0,0.01,0.019801980198019802,1.0
66,customer relationship management (CRM) software,50,1.0,0.05,0.09523809523809523,1.0
66,customer relationship management (CRM) software,100,1.0,0.1,0.18181818181818182,1.0
66,customer relationship management (CRM) software,500,0.98,0.49,0.6533333333333333,0.9834149644646352
66,customer relationship management (CRM) software,1000,0.776,0.776,0.776,0.8102723714195458
67,enterprise resource planning (ERP) systems,10,0.9,0.009,0.01782178217821782,0.9305687780632227
67,enterprise resource planning (ERP) systems,50,0.96,0.048,0.09142857142857141,0.9617321523287363
67,enterprise resource planning (ERP) systems,100,0.91,0.091,0.16545454545454544,0.92441058294682
67,enterprise resource planning (ERP) systems,500,0.774,0.387,0.516,0.7971132119261723
67,enterprise resource planning (ERP) systems,1000,0.625,0.625,0.625,0.6603180693715661
68,business intelligence (BI) companies,10,1.0,0.01,0.019801980198019802,1.0
68,business intelligence (BI) companies,50,0.98,0.049,0.09333333333333334,0.9852259760043575
68,business intelligence (BI) companies,100,0.98,0.098,0.17818181818181816,0.982909536455989
68,business intelligence (BI) companies,500,0.93,0.465,0.6200000000000001,0.9382020110262714
68,business intelligence (BI) companies,1000,0.74,0.74,0.74,0.7744470922662244
69,IT consulting firms,10,1.0,0.01,0.019801980198019802,1.0
69,IT consulting firms,50,0.88,0.044,0.0838095238095238,0.9091778706222416
69,IT consulting firms,100,0.82,0.082,0.14909090909090908,0.8531446237562017
69,IT consulting firms,500,0.66,0.33,0.44000000000000006,0.6935786563445552
69,IT consulting firms,1000,0.523,0.523,0.523,0.5628139089775549
70,cybersecurity solutions providers,10,0.3,0.003,0.005940594059405941,0.28323251649726616
70,cybersecurity solutions providers,50,0.48,0.024,0.04571428571428571,0.44817787105915596
70,cybersecurity solutions providers,100,0.6,0.06,0.1090909090909091,0.5510681761321128
70,cybersecurity solutions providers,500,0.542,0.271,0.36133333333333334,0.5356343497069024
70,cybersecurity solutions providers,1000,0.49,0.49,0.49,0.49375785114647686
71,cloud security providers,10,0.8,0.008,0.015841584158415842,0.8364586133797037
71,cloud security providers,50,0.84,0.042,0.08,0.8515520681026933
71,cloud security providers,100,0.79,0.079,0.14363636363636365,0.8106294731508336
71,cloud security providers,500,0.852,0.426,0.568,0.8490235474659195
71,cloud security providers,1000,0.643,0.643,0.643,0.6730673439017824
72,managed service providers (MSPs),10,1.0,0.01,0.019801980198019802,1.0
72,managed service providers (MSPs),50,0.98,0.049,0.09333333333333334,0.9857983371847121
72,managed service providers (MSPs),100,0.94,0.094,0.1709090909090909,0.9549908214743619
72,managed service providers (MSPs),500,0.878,0.439,0.5853333333333334,0.8942410243695433
72,managed service providers (MSPs),1000,0.651,0.651,0.651,0.6952684250875272
73,remote monitoring and management (RMM) software,10,1.0,0.01,0.019801980198019802,1.0
73,remote monitoring and management (RMM) software,50,0.92,0.046,0.08761904761904762,0.9264888187213192
73,remote monitoring and management (RMM) software,100,0.87,0.087,0.15818181818181817,0.8840622608424485
73,remote monitoring and management (RMM) software,500,0.61,0.305,0.4066666666666666,0.6510156683086187
73,remote monitoring and management (RMM) software,1000,0.431,0.431,0.43099999999999994,0.48122403317711976
74,data center providers,10,1.0,0.01,0.019801980198019802,1.0
74,data center providers,50,1.0,0.05,0.09523809523809523,1.0
74,data center providers,100,1.0,0.1,0.18181818181818182,1.0
74,data center providers,500,0.898,0.449,0.5986666666666667,0.9155844959339695
74,data center providers,1000,0.699,0.699,0.699,0.739412019229328
75,web hosting companies,10,1.0,0.01,0.019801980198019802,1.0
75,web hosting companies,50,1.0,0.05,0.09523809523809523,1.0
75,web hosting companies,100,1.0,0.1,0.18181818181818182,1.0
75,web hosting companies,500,1.0,0.5,0.6666666666666666,1.0
75,web hosting companies,1000,0.891,0.891,0.891,0.907971440601204
76,domain name registrars,10,1.0,0.01,0.019801980198019802,1.0
76,domain name registrars,50,1.0,0.05,0.09523809523809523,1.0
76,domain name registrars,100,1.0,0.1,0.18181818181818182,1.0
76,domain name registrars,500,0.998,0.499,0.6653333333333333,0.9983866172364261
76,domain name registrars,1000,0.94,0.94,0.94,0.9502375674102903
77,content management systems (CMS),10,1.0,0.01,0.019801980198019802,1.0
77,content management systems (CMS),50,1.0,0.05,0.09523809523809523,1.0
77,content management systems (CMS),100,1.0,0.1,0.18181818181818182,1.0
77,content management systems (CMS),500,1.0,0.5,0.6666666666666666,1.0
77,content management systems (CMS),1000,0.928,0.928,0.928,0.9405399568388745
78,e-learning platforms,10,1.0,0.01,0.019801980198019802,1.0
78,e-learning platforms,50,1.0,0.05,0.09523809523809523,1.0
78,e-learning platforms,100,1.0,0.1,0.18181818181818182,1.0
78,e-learning platforms,500,0.994,0.497,0.6626666666666666,0.9946887590573793
78,e-learning platforms,1000,0.902,0.902,0.902,0.9182461389919296
79,online marketing agencies,10,0.6,0.006,0.011881188118811881,0.6235540477207574
