query_id,query,k,precision,recall,f1,ndcg
34,venture capital firms,50,0.94,0.047,0.08952380952380952,0.9182923391288396
34,venture capital firms,100,0.89,0.089,0.16181818181818183,0.888776828959583
34,venture capital firms,500,0.774,0.387,0.516,0.7910577295425072
34,venture capital firms,1000,0.637,0.637,0.637,0.6681750649501422
35,private equity firms,10,0.4,0.004,0.007920792079207921,0.47338717040861195
35,private equity firms,50,0.4,0.02,0.03809523809523809,0.4361136610388912
35,private equity firms,100,0.36,0.036,0.06545454545454546,0.39141129680246967
35,private equity firms,500,0.386,0.193,0.25733333333333336,0.39463091215870366
35,private equity firms,1000,0.372,0.372,0.372,0.3795052276393308
36,investment banks,10,0.6,0.006,0.011881188118811881,0.6437684113853992
36,investment banks,50,0.68,0.034,0.06476190476190476,0.6785339283830402
36,investment banks,100,0.67,0.067,0.12181818181818183,0.6711278913357441
36,investment banks,500,0.54,0.27,0.36,0.557107745578678
36,investment banks,1000,0.448,0.448,0.44800000000000006,0.4715912107620163
37,insurance companies,10,0.9,0.009,0.01782178217821782,0.9305687780632227
37,insurance companies,50,0.92,0.046,0.08761904761904762,0.9255111346607554
37,insurance companies,100,0.94,0.094,0.1709090909090909,0.9389400976254718
37,insurance companies,500,0.758,0.379,0.5053333333333333,0.7800981361906164
37,insurance companies,1000,0.652,0.652,0.652,0.680956919574777
38,real estate developers,10,0.8,0.008,0.015841584158415842,0.8701249883466593
38,real estate developers,50,0.86,0.043,0.0819047619047619,0.8791607759651349
38,real estate developers,100,0.8,0.08,0.14545454545454545,0.8254566306857318
38,real estate developers,500,0.624,0.312,0.41600000000000004,0.657853681639989
38,real estate developers,1000,0.506,0.506,0.506,0.5433816125167773
39,property management companies,10,1.0,0.01,0.019801980198019802,1.0
39,property management companies,50,1.0,0.05,0.09523809523809523,1.0
39,property management companies,100,0.99,0.099,0.18,0.9925486643369581
39,property management companies,500,0.81,0.405,0.54,0.8379150583322523
39,property management companies,1000,0.594,0.594,0.594,0.6422105790796044
40,hospital management companies,10,0.8,0.008,0.015841584158415842,0.8115558478722846
40,hospital management companies,50,0.76,0.038,0.07238095238095238,0.776010214324072
40,hospital management companies,100,0.64,0.064,0.11636363636363638,0.6789468162601656
40,hospital management companies,500,0.428,0.214,0.2853333333333333,0.4688640108584032
40,hospital management companies,1000,0.381,0.381,0.381,0.411504433526691
41,medical device manufacturers,10,1.0,0.01,0.019801980198019802,1.0
41,medical device manufacturers,50,1.0,0.05,0.09523809523809523,1.0
41,medical device manufacturers,100,0.98,0.098,0.17818181818181816,0.9835094256084858
41,medical device manufacturers,500,0.88,0.44,0.5866666666666667,0.897429356021246
41,medical device manufacturers,1000,0.675,0.675,0.675,0.7157311420821765
42,telecommunications companies,10,0.9,0.009,0.01782178217821782,0.9363792118010483
42,telecommunications companies,50,0.88,0.044,0.0838095238095238,0.8977485849415444
42,telecommunications companies,100,0.88,0.088,0.16,0.8926908842680003
42,telecommunications companies,500,0.76,0.38,0.5066666666666666,0.7795840371469566
42,telecommunications companies,1000,0.58,0.58,0.58,0.6187614413927278
43,internet service providers,10,0.3,0.003,0.005940594059405941,0.25469837558210445
43,internet service providers,50,0.2,0.01,0.019047619047619046,0.20323611935036476
43,internet service providers,100,0.26,0.026,0.047272727272727265,0.2489649941617716
43,internet service providers,500,0.388,0.194,0.25866666666666666,0.36323207705867694
43,internet service providers,1000,0.455,0.455,0.455,0.4312303773073314
44,manufacturing automation companies,10,1.0,0.01,0.019801980198019802,1.0
44,manufacturing automation companies,50,0.72,0.036,0.06857142857142856,0.7629877964156643
44,manufacturing automation companies,100,0.65,0.065,0.11818181818181818,0.690732278809254
44,manufacturing automation companies,500,0.608,0.304,0.4053333333333334,0.6249654962367313
44,manufacturing automation companies,1000,0.593,0.593,0.593,0.6051409561123908
45,robotics companies,10,1.0,0.01,0.019801980198019802,1.0
45,robotics companies,50,1.0,0.05,0.09523809523809523,1.0
45,robotics companies,100,0.97,0.097,0.1763636363636364,0.9768129239763707
45,robotics companies,500,0.88,0.44,0.5866666666666667,0.8930297573549882
45,robotics companies,1000,0.743,0.743,0.743,0.7717769908805501
46,3D printing companies,10,1.0,0.01,0.019801980198019802,1.0
46,3D printing companies,50,1.0,0.05,0.09523809523809523,1.0
46,3D printing companies,100,1.0,0.1,0.18181818181818182,1.0
46,3D printing companies,500,0.996,0.498,0.664,0.9965134657431755
46,3D printing companies,1000,0.929,0.929,0.929,0.9408441485145183
47,packaging companies,10,1.0,0.01,0.019801980198019802,1.0
47,packaging companies,50,1.0,0.05,0.09523809523809523,1.0
47,packaging companies,100,1.0,0.1,0.18181818181818182,1.0
47,packaging companies,500,0.99,0.495,0.66,0.9916440336574152
47,packaging companies,1000,0.885,0.885,0.885,0.9034674978031503
48,food processing companies,10,0.8,0.008,0.015841584158415842,0.8200685179888283
48,food processing companies,50,0.86,0.043,0.0819047619047619,0.8571734111226911
48,food processing companies,100,0.75,0.075,0.13636363636363635,0.7741181383759382
48,food processing companies,500,0.638,0.319,0.42533333333333334,0.661837422056798
48,food processing companies,1000,0.529,0.529,0.529,0.5592124687915928
49,beverage companies,10,1.0,0.01,0.019801980198019802,1.0
49,beverage companies,50,1.0,0.05,0.09523809523809523,1.0
49,beverage companies,100,1.0,0.1,0.18181818181818182,1.0
49,beverage companies,500,0.976,0.488,0.6506666666666666,0.9803000526884537
49,beverage companies,1000,0.798,0.798,0.798,0.8290263176292478
50,mining companies,10,1.0,0.01,0.019801980198019802,1.0
50,mining companies,50,1.0,0.05,0.09523809523809523,1.0
50,mining companies,100,1.0,0.1,0.18181818181818182,1.0
50,mining companies,500,0.926,0.463,0.6173333333333334,0.9380163137843854
50,mining companies,1000,0.787,0.787,0.787,0.8155318467650655
51,oil and gas companies,10,1.0,0.01,0.019801980198019802,1.0
51,oil and gas companies,50,1.0,0.05,0.09523809523809523,1.0
51,oil and gas companies,100,1.0,0.1,0.18181818181818182,1.0
51,oil and gas companies,500,0.97,0.485,0.6466666666666666,0.9748764007707217
51,oil and gas companies,1000,0.818,0.818,0.818,0.8452263191870806
52,energy storage companies,10,0.1,0.001,0.0019801980198019802,0.06362078819895171
52,energy storage companies,50,0.64,0.032,0.06095238095238095,0.5275717369832771
52,energy storage companies,100,0.64,0.064,0.11636363636363638,0.5695511868922069
52,energy storage companies,500,0.486,0.243,0.324,0.48556801562922475
52,energy storage companies,1000,0.435,0.435,0.435,0.4420647381724182
53,waste management companies,10,1.0,0.01,0.019801980198019802,1.0
53,waste management companies,50,1.0,0.05,0.09523809523809523,1.0
53,waste management companies,100,1.0,0.1,0.18181818181818182,1.0
53,waste management companies,500,0.998,0.499,0.6653333333333333,0.9983901899676398
53,waste management companies,1000,0.915,0.915,0.915,0.9292196320495218
54,water treatment companies,10,1.0,0.01,0.019801980198019802,1.0
54,water treatment companies,50,1.0,0.05,0.09523809523809523,1.0
54,water treatment companies,100,1.0,0.1,0.18181818181818182,1.0
54,water treatment companies,500,0.996,0.498,0.664,0.9968135486373049
54,water treatment companies,1000,0.933,0.933,0.933,0.9441322891204155
55,aerospace companies,10,1.0,0.01,0.019801980198019802,1.0
55,aerospace companies,50,1.0,0.05,0.09523809523809523,1.0
55,aerospace companies,100,1.0,0.1,0.18181818181818182,1.0
55,aerospace companies,500,0.974,0.487,0.6493333333333333,0.9781831164244039
55,aerospace companies,1000,0.822,0.822,0.822,0.8483450809154183
56,defense contractors,10,0.5,0.005,0.009900990099009901,0.3510684246681534
56,defense contractors,50,0.48,0.024,0.04571428571428571,0.42619696320177275
56,defense contractors,100,0.52,0.052,0.09454545454545453,0.47809153692961814
56,defense contractors,500,0.48,0.24,0.32,0.4739175043329839
56,defense contractors,1000,0.419,0.419,0.419,0.4247083056608912
57,transportation companies,10,0.1,0.001,0.0019801980198019802,0.06625422345438903
57,transportation companies,50,0.06,0.003,0.005714285714285713,0.057719718954893535
57,transportation companies,100,0.06,0.006,0.010909090909090908,0.05804290336439246
57,transportation companies,500,0.088,0.044,0.05866666666666666,0.08432885738722777
57,transportation companies,1000,0.108,0.108,0.108,0.10252926630803239
58,shipping companies,10,0.3,0.003,0.005940594059405941,0.2735872697693364
58,shipping companies,50,0.32,0.016,0.030476190476190476,0.312192177555212
58,shipping companies,100,0.4,0.04,0.07272727272727272,0.3784315855589056
58,shipping companies,500,0.366,0.183,0.24400000000000002,0.3669452603246889
58,shipping companies,1000,0.345,0.345,0.345,0.34897959279556373
59,trucking companies,10,0.6,0.006,0.011881188118811881,0.6780494608112012
59,trucking companies,50,0.64,0.032,0.06095238095238095,0.6620049284611872
59,trucking companies,100,0.62,0.062,0.11272727272727275,0.6395321824179073
59,trucking companies,500,0.496,0.248,0.33066666666666666,0.5185414563180297
59,trucking companies,1000,0.431,0.431,0.43099999999999994,0.4539455145185826
60,freight forwarding companies,10,0.7,0.007,0.013861386138613862,0.756902106715231
60,freight forwarding companies,50,0.66,0.033,0.06285714285714285,0.6709160218432798
60,freight forwarding companies,100,0.62,0.062,0.11272727272727275,0.6376165066850077
60,freight forwarding companies,500,0.556,0.278,0.3706666666666667,0.5721629814829424
60,freight forwarding companies,1000,0.49,0.49,0.49,0.5092765045815728
61,warehousing companies,10,0.5,0.005,0.009900990099009901,0.5391870169376466
61,warehousing companies,50,0.38,0.019,0.03619047619047619,0.4184592587571259
61,warehousing companies,100,0.31,0.031,0.05636363636363637,0.3501106637170708
61,warehousing companies,500,0.218,0.109,0.14533333333333331,0.24242408384054862
61,warehousing companies,1000,0.184,0.184,0.184,0.20316363138121005
62,cold storage companies,10,1.0,0.01,0.019801980198019802,1.0
62,cold storage companies,50,1.0,0.05,0.09523809523809523,1.0
62,cold storage companies,100,1.0,0.1,0.18181818181818182,1.0
62,cold storage companies,500,0.98,0.49,0.6533333333333333,0.9833815644908092
62,cold storage companies,1000,0.866,0.866,0.866,0.8869026752274948
63,retail technology companies,10,0.5,0.005,0.009900990099009901,0.5141863642577489
63,retail technology companies,50,0.54,0.027,0.05142857142857143,0.551628614022099
63,retail technology companies,100,0.59,0.059,0.10727272727272726,0.5855675550923428
63,retail technology companies,500,0.24,0.12,0.16,0.2803090762985521
63,retail technology companies,1000,0.255,0.255,0.255,0.2750003369033094
64,point of sale systems providers,10,0.9,0.009,0.01782178217821782,0.933745776545611
64,point of sale systems providers,50,0.96,0.048,0.09142857142857141,0.9615444800243105
64,point of sale systems providers,100,0.98,0.098,0.17818181818181816,0.9763122969678563
64,point of sale systems providers,500,0.922,0.461,0.6146666666666667,0.9296079538087284
64,point of sale systems providers,1000,0.818,0.818,0.818,0.8387919538110761
65,inventory management software,10,0.9,0.009,0.01782178217821782,0.933745776545611
65,inventory management software,50,0.9,0.045,0.08571428571428572,0.9114446390705396
65,inventory management software,100,0.9,0.09,0.16363636363636364,0.90835220801791
65,inventory management software,500,0.63,0.315,0.42,0.673427811366491
65,inventory management software,1000,0.469,0.469,0.469,0.5179993476821563
66,customer relationship management (CRM) software,10,1.0,0.01,0.019801980198019802,1.0
66,customer relationship management (CRM) software,50,1.0,0.05,0.09523809523809523,1.0
66,customer relationship management (CRM) software,100,1.0,0.1,0.18181818181818182,1.0
66,customer relationship management (CRM) software,500,0.964,0.482,0.6426666666666666,0.9700439203002216
66,customer relationship management (CRM) software,1000,0.737,0.737,0.737,0.7759834883777348
67,enterprise resource planning (ERP) systems,10,0.4,0.004,0.007920792079207921,0.40348266660099286
67,enterprise resource planning (ERP) systems,50,0.68,0.034,0.06476190476190476,0.6157222154964069
67,enterprise resource planning (ERP) systems,100,0.7,0.07,0.1272727272727273,0.6562665553873704
67,enterprise resource planning (ERP) systems,500,0.602,0.301,0.40133333333333326,0.6028210460978388
67,enterprise resource planning (ERP) systems,1000,0.558,0.558,0.558,0.5653064787909496
68,business intelligence (BI) companies,10,0.2,0.002,0.0039603960396039604,0.1487639058405727
68,business intelligence (BI) companies,50,0.3,0.015,0.02857142857142857,0.26249432981612136
68,business intelligence (BI) companies,100,0.38,0.038,0.06909090909090909,0.3365884673937901
68,business intelligence (BI) companies,500,0.398,0.199,0.26533333333333337,0.3825051007270016
68,business intelligence (BI) companies,1000,0.43,0.43,0.42999999999999994,0.41693079264491173
69,IT consulting firms,10,0.7,0.007,0.013861386138613862,0.6874708847784536
69,IT consulting firms,50,0.7,0.035,0.06666666666666667,0.6931931823116688
69,IT consulting firms,100,0.67,0.067,0.12181818181818183,0.6730299909644692
69,IT consulting firms,500,0.574,0.287,0.3826666666666666,0.5902902057962672
69,IT consulting firms,1000,0.472,0.472,0.472,0.4964964391330543
70,cybersecurity solutions providers,10,0.6,0.006,0.011881188118811881,0.6678262889110271
70,cybersecurity solutions providers,50,0.48,0.024,0.04571428571428571,0.5336842754359111
70,cybersecurity solutions providers,100,0.5,0.05,0.09090909090909091,0.5284506875830284
70,cybersecurity solutions providers,500,0.504,0.252,0.336,0.5132812520175551
70,cybersecurity solutions providers,1000,0.5,0.5,0.5,0.5055392431759363
71,cloud security providers,10,0.5,0.005,0.009900990099009901,0.4346298575932762
71,cloud security providers,50,0.28,0.014,0.02666666666666667,0.29598589500276395
71,cloud security providers,100,0.28,0.028,0.05090909090909091,0.2902078470641422
71,cloud security providers,500,0.262,0.131,0.1746666666666667,0.26622815789921817
71,cloud security providers,1000,0.245,0.245,0.245,0.24982337337806862
72,managed service providers (MSPs),10,1.0,0.01,0.019801980198019802,1.0
72,managed service providers (MSPs),50,1.0,0.05,0.09523809523809523,1.0
72,managed service providers (MSPs),100,1.0,0.1,0.18181818181818182,1.0
72,managed service providers (MSPs),500,0.916,0.458,0.6106666666666666,0.9288137406634231
72,managed service providers (MSPs),1000,0.705,0.705,0.705,0.7455393101310468
73,remote monitoring and management (RMM) software,10,1.0,0.01,0.019801980198019802,1.0
73,remote monitoring and management (RMM) software,50,0.86,0.043,0.0819047619047619,0.8931899791859309
73,remote monitoring and management (RMM) software,100,0.77,0.077,0.14,0.8124006541132474
73,remote monitoring and management (RMM) software,500,0.432,0.216,0.288,0.48818502485800463
73,remote monitoring and management (RMM) software,1000,0.314,0.314,0.314,0.3638808688859915
74,data center providers,10,1.0,0.01,0.019801980198019802,1.0
74,data center providers,50,1.0,0.05,0.09523809523809523,1.0
74,data center providers,100,0.96,0.096,0.17454545454545453,0.9687587199873425
74,data center providers,500,0.742,0.371,0.49466666666666664,0.7807432598564155
74,data center providers,1000,0.539,0.539,0.539,0.5908726097950879
75,web hosting companies,10,0.8,0.008,0.015841584158415842,0.8454256604216017
75,web hosting companies,50,0.6,0.03,0.05714285714285714,0.6552397354749556
75,web hosting companies,100,0.53,0.053,0.09636363636363636,0.5807670631303248
75,web hosting companies,500,0.724,0.362,0.4826666666666667,0.7091533521395208
75,web hosting companies,1000,0.78,0.78,0.78,0.7646744264063038
76,domain name registrars,10,1.0,0.01,0.019801980198019802,1.0
76,domain name registrars,50,1.0,0.05,0.09523809523809523,1.0
76,domain name registrars,100,1.0,0.1,0.18181818181818182,1.0
76,domain name registrars,500,0.942,0.471,0.628,0.951988307084278
76,domain name registrars,1000,0.547,0.547,0.547,0.6120549669634464
77,content management systems (CMS),10,1.0,0.01,0.019801980198019802,1.0
77,content management systems (CMS),50,0.96,0.048,0.09142857142857141,0.9664172102990894
77,content management systems (CMS),100,0.97,0.097,0.1763636363636364,0.9713835947487338
77,content management systems (CMS),500,0.95,0.475,0.6333333333333334,0.9549323485439286
77,content management systems (CMS),1000,0.744,0.744,0.744,0.7794213516325875
78,e-learning platforms,10,1.0,0.01,0.019801980198019802,1.0
78,e-learning platforms,50,1.0,0.05,0.09523809523809523,1.0
78,e-learning platforms,100,1.0,0.1,0.18181818181818182,1.0
