query_id,query,k,precision,recall,f1,ndcg
30,mobile app development companies,500,0.978,0.489,0.6519999999999999,0.9806144844321882
30,mobile app development companies,1000,0.892,0.892,0.892,0.9076378225503475
31,web design agencies,10,1.0,0.01,0.019801980198019802,1.0
31,web design agencies,50,0.94,0.047,0.08952380952380952,0.9521604906311718
31,web design agencies,100,0.86,0.086,0.15636363636363637,0.8850634025928733
31,web design agencies,500,0.64,0.32,0.4266666666666667,0.6800811084242729
31,web design agencies,1000,0.572,0.572,0.572,0.605575337880279
32,SEO companies,10,1.0,0.01,0.019801980198019802,1.0
32,SEO companies,50,1.0,0.05,0.09523809523809523,1.0
32,SEO companies,100,0.99,0.099,0.18,0.9927306586159581
32,SEO companies,500,0.966,0.483,0.644,0.9709178785209708
32,SEO companies,1000,0.847,0.847,0.847,0.8682065711463273
33,social media marketing agencies,10,1.0,0.01,0.019801980198019802,1.0
33,social media marketing agencies,50,0.9,0.045,0.08571428571428572,0.9152459750297294
33,social media marketing agencies,100,0.78,0.078,0.14181818181818184,0.8168963206106848
33,social media marketing agencies,500,0.664,0.332,0.4426666666666667,0.6943190478903492
33,social media marketing agencies,1000,0.554,0.554,0.554,0.5884480785560122
34,venture capital firms,10,1.0,0.01,0.019801980198019802,1.0
34,venture capital firms,50,0.94,0.047,0.08952380952380952,0.9438466034250079
34,venture capital firms,100,0.94,0.094,0.1709090909090909,0.9417912243156388
34,venture capital firms,500,0.776,0.388,0.5173333333333333,0.8014350972487899
34,venture capital firms,1000,0.634,0.634,0.634,0.6697937964628725
35,private equity firms,10,0.9,0.009,0.01782178217821782,0.933745776545611
35,private equity firms,50,0.96,0.048,0.09142857142857141,0.9628513320679518
35,private equity firms,100,0.95,0.095,0.17272727272727273,0.9538052238731639
35,private equity firms,500,0.886,0.443,0.5906666666666667,0.8989592959911915
35,private equity firms,1000,0.774,0.774,0.774,0.799482159141069
36,investment banks,10,1.0,0.01,0.019801980198019802,1.0
36,investment banks,50,1.0,0.05,0.09523809523809523,1.0
36,investment banks,100,0.97,0.097,0.1763636363636364,0.9767153739602421
36,investment banks,500,0.894,0.447,0.5960000000000001,0.9084843521860844
36,investment banks,1000,0.645,0.645,0.645,0.692110022023809
37,insurance companies,10,1.0,0.01,0.019801980198019802,1.0
37,insurance companies,50,0.94,0.047,0.08952380952380952,0.9506413334218202
37,insurance companies,100,0.91,0.091,0.16545454545454544,0.9238400657861872
37,insurance companies,500,0.91,0.455,0.6066666666666667,0.914389064642061
37,insurance companies,1000,0.874,0.874,0.874,0.8824829703574121
38,real estate developers,10,0.9,0.009,0.01782178217821782,0.9363792118010483
38,real estate developers,50,0.88,0.044,0.0838095238095238,0.9017159421865739
38,real estate developers,100,0.89,0.089,0.16181818181818183,0.9008104247798443
38,real estate developers,500,0.814,0.407,0.5426666666666667,0.8283617421880699
38,real estate developers,1000,0.68,0.68,0.68,0.7094178893318297
39,property management companies,10,1.0,0.01,0.019801980198019802,1.0
39,property management companies,50,1.0,0.05,0.09523809523809523,1.0
39,property management companies,100,1.0,0.1,0.18181818181818182,1.0
39,property management companies,500,0.956,0.478,0.6373333333333333,0.9630072036896062
39,property management companies,1000,0.817,0.817,0.817,0.8426407076776231
40,hospital management companies,10,1.0,0.01,0.019801980198019802,1.0
40,hospital management companies,50,0.84,0.042,0.08,0.8775788036251566
40,hospital management companies,100,0.81,0.081,0.14727272727272728,0.8405981683540501
40,hospital management companies,500,0.556,0.278,0.3706666666666667,0.5991284762498968
40,hospital management companies,1000,0.451,0.451,0.451,0.4912199395855438
41,medical device manufacturers,10,1.0,0.01,0.019801980198019802,1.0
41,medical device manufacturers,50,1.0,0.05,0.09523809523809523,1.0
41,medical device manufacturers,100,1.0,0.1,0.18181818181818182,1.0
41,medical device manufacturers,500,1.0,0.5,0.6666666666666666,1.0
41,medical device manufacturers,1000,0.923,0.923,0.923,0.9357480010707977
42,telecommunications companies,10,0.8,0.008,0.015841584158415842,0.6410457898283652
42,telecommunications companies,50,0.84,0.042,0.08,0.780807602238511
42,telecommunications companies,100,0.88,0.088,0.16,0.8346660308904235
42,telecommunications companies,500,0.836,0.418,0.5573333333333333,0.8300985492942403
42,telecommunications companies,1000,0.748,0.748,0.748,0.7576865589353929
43,internet service providers,10,1.0,0.01,0.019801980198019802,1.0
43,internet service providers,50,0.98,0.049,0.09333333333333334,0.9817480390694907
43,internet service providers,100,0.98,0.098,0.17818181818181816,0.9809118274159601
43,internet service providers,500,0.934,0.467,0.6226666666666667,0.9382514568107203
43,internet service providers,1000,0.803,0.803,0.803,0.8258155142570478
44,manufacturing automation companies,10,1.0,0.01,0.019801980198019802,1.0
44,manufacturing automation companies,50,0.88,0.044,0.0838095238095238,0.9030985592880116
44,manufacturing automation companies,100,0.85,0.085,0.15454545454545457,0.8679375610977708
44,manufacturing automation companies,500,0.824,0.412,0.5493333333333332,0.8350698351491203
44,manufacturing automation companies,1000,0.734,0.734,0.734,0.7545370106256141
45,robotics companies,10,1.0,0.01,0.019801980198019802,1.0
45,robotics companies,50,0.96,0.048,0.09142857142857141,0.9663282808546788
45,robotics companies,100,0.93,0.093,0.16909090909090907,0.9394950095795552
45,robotics companies,500,0.952,0.476,0.6346666666666666,0.9526650250408858
45,robotics companies,1000,0.842,0.842,0.842,0.8602824623947676
46,3D printing companies,10,1.0,0.01,0.019801980198019802,1.0
46,3D printing companies,50,0.98,0.049,0.09333333333333334,0.9836940396642968
46,3D printing companies,100,0.99,0.099,0.18,0.9899559088960382
46,3D printing companies,500,0.998,0.499,0.6653333333333333,0.9970192820676274
46,3D printing companies,1000,0.988,0.988,0.988,0.9892723470504503
47,packaging companies,10,1.0,0.01,0.019801980198019802,1.0
47,packaging companies,50,0.98,0.049,0.09333333333333334,0.9828601867810848
47,packaging companies,100,0.99,0.099,0.18,0.9894422749760572
47,packaging companies,500,0.986,0.493,0.6573333333333332,0.9869306470971492
47,packaging companies,1000,0.94,0.94,0.94,0.9481502561734196
48,food processing companies,10,1.0,0.01,0.019801980198019802,1.0
48,food processing companies,50,0.96,0.048,0.09142857142857141,0.9669348956390351
48,food processing companies,100,0.97,0.097,0.1763636363636364,0.9719653187747402
48,food processing companies,500,0.878,0.439,0.5853333333333334,0.8912692706295711
48,food processing companies,1000,0.775,0.775,0.775,0.7985898584143335
49,beverage companies,10,1.0,0.01,0.019801980198019802,1.0
49,beverage companies,50,1.0,0.05,0.09523809523809523,1.0
49,beverage companies,100,1.0,0.1,0.18181818181818182,1.0
49,beverage companies,500,1.0,0.5,0.6666666666666666,1.0
49,beverage companies,1000,0.949,0.949,0.949,0.9568934584776904
50,mining companies,10,1.0,0.01,0.019801980198019802,1.0
50,mining companies,50,1.0,0.05,0.09523809523809523,1.0
50,mining companies,100,1.0,0.1,0.18181818181818182,1.0
50,mining companies,500,0.996,0.498,0.664,0.9966118179770781
50,mining companies,1000,0.96,0.96,0.96,0.9666757950118965
51,oil and gas companies,10,1.0,0.01,0.019801980198019802,1.0
51,oil and gas companies,50,1.0,0.05,0.09523809523809523,1.0
51,oil and gas companies,100,1.0,0.1,0.18181818181818182,1.0
51,oil and gas companies,500,0.986,0.493,0.6573333333333332,0.988281066423501
51,oil and gas companies,1000,0.94,0.94,0.94,0.9493484412420206
52,energy storage companies,10,1.0,0.01,0.019801980198019802,1.0
52,energy storage companies,50,1.0,0.05,0.09523809523809523,1.0
52,energy storage companies,100,0.97,0.097,0.1763636363636364,0.976872152761379
52,energy storage companies,500,0.86,0.43,0.5733333333333333,0.87873095156677
52,energy storage companies,1000,0.692,0.692,0.692,0.729043679478922
53,waste management companies,10,1.0,0.01,0.019801980198019802,1.0
53,waste management companies,50,1.0,0.05,0.09523809523809523,1.0
53,waste management companies,100,1.0,0.1,0.18181818181818182,1.0
53,waste management companies,500,0.998,0.499,0.6653333333333333,0.9983439726885428
53,waste management companies,1000,0.987,0.987,0.987,0.9891609239062715
54,water treatment companies,10,1.0,0.01,0.019801980198019802,1.0
54,water treatment companies,50,1.0,0.05,0.09523809523809523,1.0
54,water treatment companies,100,1.0,0.1,0.18181818181818182,1.0
54,water treatment companies,500,1.0,0.5,0.6666666666666666,1.0
54,water treatment companies,1000,0.99,0.99,0.99,0.9917231286767789
55,aerospace companies,10,1.0,0.01,0.019801980198019802,1.0
55,aerospace companies,50,1.0,0.05,0.09523809523809523,1.0
55,aerospace companies,100,1.0,0.1,0.18181818181818182,1.0
55,aerospace companies,500,0.978,0.489,0.6519999999999999,0.9809410453456798
55,aerospace companies,1000,0.874,0.874,0.874,0.8922000611885709
56,defense contractors,10,1.0,0.01,0.019801980198019802,1.0
56,defense contractors,50,0.9,0.045,0.08571428571428572,0.9207694206359482
56,defense contractors,100,0.86,0.086,0.15636363636363637,0.8826356746487719
56,defense contractors,500,0.716,0.358,0.4773333333333334,0.7455804657584998
56,defense contractors,1000,0.638,0.638,0.638,0.6667152377276331
57,transportation companies,10,0.5,0.005,0.009900990099009901,0.44173955623824723
57,transportation companies,50,0.6,0.03,0.05714285714285714,0.5700723522655299
57,transportation companies,100,0.61,0.061,0.1109090909090909,0.5880043706500355
57,transportation companies,500,0.546,0.273,0.36400000000000005,0.5485074063605566
57,transportation companies,1000,0.49,0.49,0.49,0.5003844515242044
58,shipping companies,10,0.8,0.008,0.015841584158415842,0.8200685179888283
58,shipping companies,50,0.62,0.031,0.05904761904761905,0.6658048905928893
58,shipping companies,100,0.52,0.052,0.09454545454545453,0.5723999758377117
58,shipping companies,500,0.516,0.258,0.344,0.5341054411080788
58,shipping companies,1000,0.443,0.443,0.443,0.4641921133033237
59,trucking companies,10,1.0,0.01,0.019801980198019802,1.0
59,trucking companies,50,0.92,0.046,0.08761904761904762,0.9349144127444723
59,trucking companies,100,0.93,0.093,0.16909090909090907,0.935299673923975
59,trucking companies,500,0.926,0.463,0.6173333333333334,0.9270823640468379
59,trucking companies,1000,0.833,0.833,0.833,0.8491314703777987
60,freight forwarding companies,10,1.0,0.01,0.019801980198019802,1.0
60,freight forwarding companies,50,0.92,0.046,0.08761904761904762,0.9399383480946897
60,freight forwarding companies,100,0.89,0.089,0.16181818181818183,0.9088390696756488
60,freight forwarding companies,500,0.876,0.438,0.584,0.8836061522833205
60,freight forwarding companies,1000,0.771,0.771,0.771,0.7915441273753091
61,warehousing companies,10,1.0,0.01,0.019801980198019802,1.0
61,warehousing companies,50,0.98,0.049,0.09333333333333334,0.9863315949815462
61,warehousing companies,100,0.97,0.097,0.1763636363636364,0.9758181344474662
61,warehousing companies,500,0.738,0.369,0.49200000000000005,0.7762234225092404
61,warehousing companies,1000,0.6,0.6,0.6,0.6428112583761549
62,cold storage companies,10,1.0,0.01,0.019801980198019802,1.0
62,cold storage companies,50,1.0,0.05,0.09523809523809523,1.0
62,cold storage companies,100,1.0,0.1,0.18181818181818182,1.0
62,cold storage companies,500,0.994,0.497,0.6626666666666666,0.995144950250404
62,cold storage companies,1000,0.932,0.932,0.932,0.9432415915355049
63,retail technology companies,10,1.0,0.01,0.019801980198019802,1.0
63,retail technology companies,50,0.9,0.045,0.08571428571428572,0.9156274446516433
63,retail technology companies,100,0.91,0.091,0.16545454545454544,0.9177295098067567
63,retail technology companies,500,0.786,0.393,0.524,0.804829145994352
63,retail technology companies,1000,0.633,0.633,0.633,0.6669011745831055
64,point of sale systems providers,10,1.0,0.01,0.019801980198019802,1.0
64,point of sale systems providers,50,1.0,0.05,0.09523809523809523,1.0
64,point of sale systems providers,100,0.99,0.099,0.18,0.992587468244663
64,point of sale systems providers,500,0.948,0.474,0.632,0.9536137213927885
64,point of sale systems providers,1000,0.857,0.857,0.857,0.8749711794845892
65,inventory management software,10,1.0,0.01,0.019801980198019802,1.0
65,inventory management software,50,0.98,0.049,0.09333333333333334,0.9810315078027007
65,inventory management software,100,0.98,0.098,0.17818181818181816,0.9808645157304328
65,inventory management software,500,0.874,0.437,0.5826666666666667,0.8925229763706573
65,inventory management software,1000,0.66,0.66,0.66,0.7032668195779085
66,customer relationship management (CRM) software,10,1.0,0.01,0.019801980198019802,1.0
66,customer relationship management (CRM) software,50,1.0,0.05,0.09523809523809523,1.0
66,customer relationship management (CRM) software,100,1.0,0.1,0.18181818181818182,1.0
66,customer relationship management (CRM) software,500,0.978,0.489,0.6519999999999999,0.9818121276168796
66,customer relationship management (CRM) software,1000,0.836,0.836,0.836,0.8615945403905395
67,enterprise resource planning (ERP) systems,10,0.9,0.009,0.01782178217821782,0.8899541168509599
67,enterprise resource planning (ERP) systems,50,0.8,0.04,0.07619047619047618,0.8182699114565525
67,enterprise resource planning (ERP) systems,100,0.83,0.083,0.15090909090909094,0.8346200304896993
67,enterprise resource planning (ERP) systems,500,0.672,0.336,0.44800000000000006,0.6958351331299429
67,enterprise resource planning (ERP) systems,1000,0.567,0.567,0.567,0.5969470310866586
68,business intelligence (BI) companies,10,0.9,0.009,0.01782178217821782,0.8611375561264454
68,business intelligence (BI) companies,50,0.96,0.048,0.09142857142857141,0.9369642965291349
68,business intelligence (BI) companies,100,0.97,0.097,0.1763636363636364,0.9529107004734686
68,business intelligence (BI) companies,500,0.902,0.451,0.6013333333333334,0.9076612922285939
68,business intelligence (BI) companies,1000,0.737,0.737,0.737,0.7663551293565082
69,IT consulting firms,10,0.7,0.007,0.013861386138613862,0.7542686714597936
69,IT consulting firms,50,0.68,0.034,0.06476190476190476,0.7005135172254764
69,IT consulting firms,100,0.66,0.066,0.12000000000000001,0.6771203083024733
69,IT consulting firms,500,0.522,0.261,0.348,0.5475600870981713
69,IT consulting firms,1000,0.446,0.446,0.446,0.47202057570041633
70,cybersecurity solutions providers,10,0.4,0.004,0.007920792079207921,0.28838205139432177
70,cybersecurity solutions providers,50,0.5,0.025,0.047619047619047616,0.4424093403231234
70,cybersecurity solutions providers,100,0.49,0.049,0.08909090909090908,0.45658845632357686
70,cybersecurity solutions providers,500,0.474,0.237,0.316,0.4679018271453899
70,cybersecurity solutions providers,1000,0.475,0.475,0.47500000000000003,0.4716169329107337
71,cloud security providers,10,0.3,0.003,0.005940594059405941,0.2114502791144043
71,cloud security providers,50,0.26,0.013,0.02476190476190476,0.23138755962267862
71,cloud security providers,100,0.2,0.02,0.03636363636363636,0.197567232861672
71,cloud security providers,500,0.238,0.119,0.15866666666666665,0.23383572754971838
71,cloud security providers,1000,0.267,0.267,0.267,0.2597140263327649
72,managed service providers (MSPs),10,1.0,0.01,0.019801980198019802,1.0
72,managed service providers (MSPs),50,0.96,0.048,0.09142857142857141,0.9725940006127388
72,managed service providers (MSPs),100,0.96,0.096,0.17454545454545453,0.9680310518334145
72,managed service providers (MSPs),500,0.89,0.445,0.5933333333333334,0.9051173707490132
72,managed service providers (MSPs),1000,0.72,0.72,0.72,0.7548269695720956
73,remote monitoring and management (RMM) software,10,1.0,0.01,0.019801980198019802,1.0
73,remote monitoring and management (RMM) software,50,0.92,0.046,0.08761904761904762,0.9405245732861889
73,remote monitoring and management (RMM) software,100,0.9,0.09,0.16363636363636364,0.9173868202729152
73,remote monitoring and management (RMM) software,500,0.75,0.375,0.5,0.7767984864695983
73,remote monitoring and management (RMM) software,1000,0.579,0.579,0.579,0.6198448916323233
74,data center providers,10,1.0,0.01,0.019801980198019802,1.0
74,data center providers,50,1.0,0.05,0.09523809523809523,1.0
74,data center providers,100,0.99,0.099,0.18,0.9918122023311187
74,data center providers,500,0.956,0.478,0.6373333333333333,0.9622689424052441
74,data center providers,1000,0.805,0.805,0.805,0.8327044822838294
75,web hosting companies,10,0.2,0.002,0.0039603960396039604,0.3589542101716347
75,web hosting companies,50,0.54,0.027,0.05142857142857143,0.49597065182925715
75,web hosting companies,100,0.77,0.077,0.14,0.689529681915592
75,web hosting companies,500,0.954,0.477,0.6359999999999999,0.9078637942442925
75,web hosting companies,1000,0.872,0.872,0.872,0.860667266007014
76,domain name registrars,10,1.0,0.01,0.019801980198019802,1.0
76,domain name registrars,50,1.0,0.05,0.09523809523809523,1.0
76,domain name registrars,100,1.0,0.1,0.18181818181818182,1.0
76,domain name registrars,500,1.0,0.5,0.6666666666666666,1.0
76,domain name registrars,1000,0.955,0.955,0.955,0.9627994956033045
77,content management systems (CMS),10,1.0,0.01,0.019801980198019802,1.0
77,content management systems (CMS),50,1.0,0.05,0.09523809523809523,1.0
77,content management systems (CMS),100,1.0,0.1,0.18181818181818182,1.0
77,content management systems (CMS),500,0.998,0.499,0.6653333333333333,0.9979972661079342
77,content management systems (CMS),1000,0.955,0.955,0.955,0.9626676859856068
78,e-learning platforms,10,1.0,0.01,0.019801980198019802,1.0
78,e-learning platforms,50,1.0,0.05,0.09523809523809523,1.0
78,e-learning platforms,100,1.0,0.1,0.18181818181818182,1.0
78,e-learning platforms,500,0.998,0.499,0.6653333333333333,0.9984145810329172
78,e-learning platforms,1000,0.969,0.969,0.969,0.9741569652708719
79,online marketing agencies,10,0.5,0.005,0.009900990099009901,0.6332196796270029
